B.fi content.tsv
Level	Esperanto	fi	en-us	Grupo	Alternativoj	Pronoco
level	desegnis grandan koron en la sablo	piirsi suuren sydämen hiekkaan	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	hiekkaan ja kirjoitti siihen	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	kirjoitti siihen &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	toisen pohdinnan jälkeen sanoi	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	ajateltuaan sanoi &quot;tämä on meidän IJK&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	ja he purskahtivat nauruun!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	he kaikki purskahtivat nauruun!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	hetken pohdittuaan ja he nauroivat	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe sanoi &quot;tämä on meidän IJK&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	oletko lähettänyt hakulomakkeen?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	lähettänyt ilmoittautumislomakkeen paikalliselle yhdistykselle	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	tilattu ryhmänä yhdistyksen kautta	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	lähetetty sähköpostitse	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	saanut rekisteröintivahvistuksen	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	ei löytänyt minne lähettää rekisteröintilomake	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	onko netissä hakulomaketta?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	lähetitkö paperitilauksen?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	pitääkö jonkun maksaa euroissa?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	onko mahdollista maksaa paikan päällä?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	maksoi, mutta ei saanut kuittia	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	voi maksaa ryhmänä paikallisen yhteiskunnan kautta	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	onko hyvitystä jos sitä ei ole?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	ei tilannut erikoisohjelmaa	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	miten joku voi tilata lisää?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	miten joku voi maksaa lisätilauksen?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	voimmeko nähdä luettelon ilmoittautuneista?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	nimeni ei ole ilmoittautuneiden luettelossa	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	voisitko tarkistaa listan?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	tilausajan päättymisen jälkeen	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	voiko joku vielä liittyä?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	varata hotelli yhdessä	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	joku varaa hotellia, haluatko tulla mukaan?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	jos siellä oli vapaata huonetta, haluan varata sen	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	onko mahdollista varata hotelli paikan päällä?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	pitäisikö meidän ostaa lentolippu yhdessä?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	lippu mistä päivämäärästä	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	saammeko sinut lentokentälle?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	onko lentokentällä opas?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	pitääkö jonkun mennä kongressipaikalle yksin?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	kongressipaikan lipputulot	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Maksoin, mutta nimilappua ei löydy	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	haluaa ilmoittautua paikan päällä	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	maksetaan ryhmässä, mutta miksi sitä ei ole merkitty?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	konferenssilaukku, jossa on konferenssikirja ja muuta infomateriaalia	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	rehtorisali, näyttely	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	avaaminen ja sulkeminen	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	KER (Common European Framework of Reference) tenttipaikka	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	kongressin komitea	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	yhdistyksen toimikunta	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	vuosikongressin juhla	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Tutustumisen ilta	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	Avajaiset	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Zamenhofin sali	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (International Congress University)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	KER-tutkinto neljällä tasolla (Yhteinen eurooppalainen viitekehys)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	kansainvälinen taideilta	international art evening	grupo	alternativoj	prononco
level	solena fermo	juhlallinen lopetus	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	kirjapalvelu esperantokirjoilla	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (International Academy of Sciences)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (World Anarchist Association)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	tylsiä luentoja	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	päivystäviä virkamiehiä eri osastoille	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	buty-upseerit tekevät yhteistyötä joukkueena	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	matkanjärjestäjä	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	lentolippu	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	peruutti hotelli- ja lentolipun	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	vuosikongressin kuriiri	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	ensimmäinen uutiskirje, toinen uutiskirje	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	kongressin teema	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	puhekursseja	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	väliaikaiset ohjelmat	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	yleiset tilausehdot	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	kongressia edeltävät matkat	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	kongressin jälkeinen kiertue	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	koko päivän matkat	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	puolen päivän matkat	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	taulukko kongressikierrosten aikana	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	tapahtumat ympäri Britanniaa (Universal Congress)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	yhteydenotot joukkoviestimiin	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	varapuheenjohtaja johti ohjelmaa	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	maan viranomaisten kanssa	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	sihteeri, rahastonhoitaja	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	taidetapahtumia	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Lasten kongressi	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	sosiaalisia sivustoja	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	kongressin teeman johtaja	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	IKU:n (International Congress University) rehtori	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	sairausvakuutus ja matkavakuutus	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	asiakirjat ja viisumit	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	voimassa oleva henkilöllisyystodistus	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	voimassa oleva passi	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	viisumin myöntämistä koskevat säännöt	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	viisumin saaminen	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	UEA:n (Universal Esperanto Association) CO (keskustoimisto)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	ladataksesi virallisen vahvistuskirjeen (kutsukirjeen)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	tilauslomakkeen avulla	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	viisumin myöntävälle viranomaiselle	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	kongressin virallinen kesto	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	varattu majoitus UEA:n (Universal Esperanto Association) kautta	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	tiedottaa mahdollisista muutoksista	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	matkavakuutuksen hankkimiseen	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	paitsi matkan peruuntuminen	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	vakuutus kattaa sairaanhoidon	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	onnettomuuksien sattuessa	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	jättää matkalaukut	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	kansainvälinen lentokenttä	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	mennä bussilla, taksilla tai autolla	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	matka kestää noin 40 minuuttia	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	käyttää metroa bussipysäkille	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	myös laskeutui toiselle lentokentälle	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	kongressiin liittyvissä asioissa	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	virallinen valuutta on euro	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	kauppa hyväksyy luottokortit	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	tavallisella valuuttakurssilla	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	tunnustettu viralliseksi kieleksi	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	hanavesi on juomakelpoista	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	ostaa kivennäisvettä kaasulla	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	vihjeitä arvostetaan, mutta ei vaadita	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	kaupungin liikenne	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	voi ostaa bussipysäkin automaattisesta lipunmyynnistä	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	tiedotuspiste kongressipaikalla	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	Enlightenment maanantain ohjelma	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	liikemessut	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Ekumeeninen palvelu	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Kongressin pallo	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Hallitus vastaa	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	asiantuntijakokous	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	vuosikongressin huutokauppa	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	UEA:n (Universal Esperanto Association) komitea	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	rekisteröity kongressin osallistuja	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	ilmoittautumislomake kongressinumerolla	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	toimittaa kaikki palvelut kuten toisessa uutiskirjeessä	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	satunnainen vierashuoneiden jakaminen	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	saatavilla vain ennakkosuostumusten antajille	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	ellei toisin mainita	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	kierroksilla on opas	tours will be accompanied by a guide	grupo	alternativoj	prononco
