B.mn content.tsv
Level	Esperanto	mn	en-us	Grupo	Alternativoj	Pronoco
level	renkontos amikon ĉi tie baldaŭ	удахгүй энд нэг найзтайгаа уулзах болно	will meet a friend here soon	grupo	alternativoj	prononco
level	por privata interparolo	хувийн ярианд зориулж	for a private conversation	grupo	alternativoj	prononco
level	renkontos amikon por privata interparolo	найзтайгаа уулзаж, хувийн яриа өрнүүлэх болно	will meet a friend for a private conversation	grupo	alternativoj	prononco
level	do, mi ŝatus peti vin ~	Тиймээс би чамаас асуумаар байна ~	so, I would like to ask you ~	grupo	alternativoj	prononco
level	mi ŝatus peti vin foriri	Би чамайг явахыг гуймаар байна	I'd like to ask you to leave	grupo	alternativoj	prononco
level	nu, tio ne eblas	за, энэ боломжгүй	well, that's not possible	grupo	alternativoj	prononco
level	tute ne eblas fakte	үнэндээ огт боломжгүй	is not possible at all actually	grupo	alternativoj	prononco
level	kial? estas tre grava por mi!	яагаад? энэ нь надад маш чухал юм!	why? it is very important to me!	grupo	alternativoj	prononco
level	tiu ĉi renkonto estas tre grava	энэ уулзалт маш чухал	this meeting is very important	grupo	alternativoj	prononco
level	do, bonvolu lasi min	Тиймээс намайг явуулаач	so please let me go	grupo	alternativoj	prononco
level	bonvolu lasi min sola	намайг ганцааранг минь үлдээгээч	please leave me alone	grupo	alternativoj	prononco
level	kiel mi ĵus diris,	Миний сая хэлсэнчлэн,	like I just said,	grupo	alternativoj	prononco
level	mi diris, tio ne eblas	Энэ боломжгүй гэж би хэлсэн	I said, that is not possible	grupo	alternativoj	prononco
level	amiko de mi baldaŭ aperos	миний нэг найз удахгүй гарч ирнэ	a friend of mine will appear soon	grupo	alternativoj	prononco
level	ĉar ankaŭ amiko baldaŭ aperos	Учир нь найз нь удахгүй гарч ирнэ	because a friend will soon appear too	grupo	alternativoj	prononco
level	ankaŭ amiko aperos ĉi tie	энд бас нэг найз гарч ирнэ	a friend will also appear here	grupo	alternativoj	prononco
level	damne, tipe ke ĝuste nun	хараал ид, ерөнхийдөө яг одоо	damn, typically that right now	grupo	alternativoj	prononco
level	fakte temas pri la knabino	Үнэндээ энэ бол охины тухай юм	actually it's about the girl	grupo	alternativoj	prononco
level	la knabino, pri kiu mi rakontis	миний хэлсэн охин	the girl, whom I told about	grupo	alternativoj	prononco
level	ŝia nomo estas Jesi cetere	Дашрамд хэлэхэд түүнийг Жеси гэдэг	her name is Jesi by the way	grupo	alternativoj	prononco
level	gekaraj! bonege ke vi povis veni	охид, хөвгүүд! чи ирж чадсан нь гайхалтай	boys and girls! great that you could come	grupo	alternativoj	prononco
level	mi tiom ĝojas vidi vin	Чамайг харсандаа маш их баяртай байна	I'm so glad to see you	grupo	alternativoj	prononco
level	mi ĝojas vidi vin denove	Чамтай дахин уулзаж байгаадаа баяртай байна	I'm glad to see you again	grupo	alternativoj	prononco
level	sed, vi aspektas ~	гэхдээ, чи харж байна ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	чи цочирдсон, эргэлзсэн харагдаж байна	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	цочирдож, ямар нэгэн байдлаар андуурсан	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	ойлгомжтой	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	тэгэхээр ~ гэж бодож байна	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	чи аль хэдийн авсан	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	яаж байгааг ойлгож байна, тийм үү?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	Та аль хэдийн ойлгосон гэж бодож байна	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	яаж байгааг аль хэдийн ойлгосон	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	Би юу ч ойлгохгүй байна!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	Би хүсэхгүй байна гэж бодож байна ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	ойлгохыг хүсэхгүй байна	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	Би ойлгохыг хүсэхгүй байна	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	гэхдээ энэ нь төвөгтэй биш юм!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	би тайлбарлая	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	Ина надад хэлэхэд	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	надад найзынхаа тухай ярьсан	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	эсперанто хэл сурсан найз	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	эсперанто хэлийг маш хурдан сурсан	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	Каби гэдэг найз	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	Би үүнийг барьж авлаа ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	Би та хоёрыг аль хэдийн таньдаг гэдгийг ойлгосон	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	та хоёр аль хэдийн бие биенээ мэддэг	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	Тийм хэдий ч. Гэхдээ юу гэж?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	~ гэсэн сэтгэгдэл төрсөн	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	Бид хоёулаа ийм сэтгэгдэлтэй байсан	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	чи бидэнтэй сээтэгнэж байсан, мөн	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	чи бидэнтэй сээтэгнэж байгаа гэсэн сэтгэгдэл	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	туйлын зөв!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	Тийм учраас би ярихыг хүссэн юм	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	Би чамтай ярилцах гэсэн юм	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	одоо та хоёртой ярилцъя	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	намайг сонсоорой	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	Би ихэвчлэн ~ дуртай	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	нэгэн зэрэг хэд хэдэн хүнд дуртай	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	Би хэд хэдэн хүнд дуртай	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	~ байх нь хамаагүй	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	эрэгтэй ч бай, эмэгтэй ч бай	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	мөн IJK-ийн үеэр ~ болсон	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	би дурласан юм	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	Би та хоёрт дурласан!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	мөн бид хоёулаа танд	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	бид танд байгаа бололтой	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	түр хүлээнэ үү, би ядарч байна	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	маш их ядарсан болохоор би бараг чадахгүй ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	Би бараг бодож чадахгүй байна	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	Би үүнийг зөв ойлгосон уу ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	Тийм ээ! энийг хар даа	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	баяр хөөртэй царайтай	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	том зүрхийг зурсан	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	элсэнд том зүрх зурсан	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	элсэнд түүн дээр бичжээ	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	дотор нь &quot;IJK&quot; гэж бичжээ.	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	гэж хоёр дахь удаагаа бодсоны дараа хэлэв	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	бодсоныхоо дараа &quot;энэ бол манай IJK&quot; гэж хэлсэн.	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	тэгээд тэд тэсэлгүй инээв!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	Тэд бүгд тэсэлгүй инээв!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	Хэсэг хугацааны дараа тэд инээлдэв	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Каби &quot;энэ бол бидний IJK&quot; гэж хэлсэн.	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	анкет илгээсэн үү?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	орон нутгийн холбоонд бүртгэлийн маягт өгсөн	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	холбоогоор дамжуулан бүлгээр захиалсан	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	цахим шуудангаар илгээсэн	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	бүртгэлийн баталгааг хүлээн авсан	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	бүртгэлийн маягтыг хаана өгөхөө олж чадаагүй	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	онлайн өргөдлийн маягт байна уу?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	цаасан захиалга өгсөн үү?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	хэн нэгэн еврогоор төлөх ёстой юу?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	газар дээр нь төлөх боломжтой юу?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	төлсөн боловч баримт аваагүй	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	орон нутгийн нийгмээрээ дамжуулан бүлэг болж төлбөрөө төлж болно	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	байхгүй бол буцаан олгох уу?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	тусгай хөтөлбөр захиалаагүй	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	хүн яаж нэмэлт захиалга өгөх вэ?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	хэн нэгэн нэмэлт захиалгыг яаж төлөх вэ?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	Бид бүртгүүлэгчдийн жагсаалтыг харах боломжтой юу?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	Бүртгүүлэгчдийн жагсаалтад миний нэр байхгүй	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	жагсаалтыг шалгаж болох уу?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	захиалгын эцсийн хугацаа дууссаны дараа	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	хэн нэгэн цаашид нэгдэж болох уу?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	хамтдаа зочид буудал захиалах	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	хэн нэгэн зочид буудал захиалж байна, чи хамт ирмээр байна уу?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	Хэрэв үнэгүй өрөө байсан бол би үүнийг захиалахыг хүсч байна	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	сайт дээр зочид буудал захиалах боломжтой юу?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	Бид хамтдаа онгоцны тийз худалдаж авах уу?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	аль өдрөөс тасалбар	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	Бид таныг онгоцны буудал хүртэл дагалдан явах уу?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	нисэх онгоцны буудал дээр хөтөч байдаг уу?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	хэн нэг нь чуулган болох газар ганцаараа явах ёстой юу?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	хурал болох газрын касс	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Би төлсөн боловч миний нэр олдохгүй байна	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	газар дээр нь бүртгүүлэх хүсэлтэй байна	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	бүлэгт төлсөн боловч яагаад үүнийг тэмдэглээгүй байна вэ?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	хурлын ном болон бусад мэдээллийн материал бүхий хурлын цүнх	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	ректорын танхим, үзэсгэлэн	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	нээх, хаах	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	KER (Европын нийтлэг тогтолцоо) шалгалтын газар	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	Конгрессын хороо	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	холбооны хороо	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	конвенцийн хүлээн авалт	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Танилцах үдэш	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	их нээлт	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Заменхофын танхим	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Олон улсын Конгрессын их сургууль)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	Дөрвөн түвшний KER шалгалт (Европын нийтлэг лавлагааны хүрээ)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	олон улсын урлагийн үдэш	international art evening	grupo	alternativoj	prononco
level	solena fermo	ёслолын хаалт	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	эсперанто номтой номын үйлчилгээ	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Олон улсын шинжлэх ухааны академи)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Дэлхийн анархист нийгэмлэг)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	уйтгартай лекцүүд	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	янз бүрийн хэлтсийн жижүүрүүд	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	Бутын офицерууд нэг баг болж хамтран ажилладаг	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	аялал жуулчлалын агент	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	онгоцны тийз	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	зочид буудал, онгоцны тийзийг цуцалсан	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	конвенцийн шуудан зөөгч	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	Эхний мэдээллийн товхимол, хоёр дахь мэдээллийн товхимол	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	их хурлын сэдэв	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	ярианы курсууд	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	түр зуурын хөтөлбөрүүд	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	захиалгын ерөнхий нөхцөл	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	Конгрессын өмнөх аялал	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	их хурлын дараах аялал	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	бүтэн өдрийн аялал	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	хагас өдрийн аялал	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	Конгрессын үеэр хийсэн аялалын хүснэгт	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	Их Британи дахь үйл явдлууд (Бүх нийтийн конгресс)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	олон нийтийн мэдээллийн хэрэгсэлтэй харилцах	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	дэд ерөнхийлөгч хөтөлбөрийг тэргүүлсэн	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	улсын эрх баригчидтай	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	нарийн бичгийн дарга, нярав	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	урлагийн арга хэмжээ	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Хүүхдийн их хурал	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	нийгмийн вэбсайтууд	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	их хурлын сэдвийн захирал	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	IKU (Олон улсын Конгрессын их сургууль) ректор	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	эрүүл мэндийн даатгал, аялалын даатгал	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	бичиг баримт, виз	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	хүчинтэй ID	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	хүчинтэй паспорт	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	виз олгох журам	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	виз авах	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	UEA (Universal Esperanto Association)-ийн CO (төв оффис)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	албан ёсны баталгаажуулах бичиг (урилга) татаж авах	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	захиалгын маягтыг ашиглан	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	виз олгох байгууллагад	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	албан ёсны их хурлын үргэлжлэх хугацаа	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	UEA (Universal Esperanto Association)-аар дамжуулан байр захиалсан	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	болзошгүй өөрчлөлтүүдийн талаар мэдээлэх	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	аялалын даатгал авах	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	аялал цуцлагдахаас бусад тохиолдолд	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	даатгал нь эрүүл мэндийн эмчилгээг хамардаг	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	ослын үед	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	чемоданыг хадгалах	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	олон улсын нисэх онгоцны буудал	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	автобус эсвэл такси эсвэл машинаар явах	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	аялал 40 минут орчим үргэлжилнэ	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	автобусны буудал хүртэл метро ашиглах	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	бас өөр нисэх буудалд газардсан	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	их хуралтай холбоотой асуудлаар	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	албан ёсны мөнгөн тэмдэгт нь евро	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	дэлгүүр зээлийн карт хүлээн авдаг	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	ердийн ханшаар	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	албан ёсны хэл гэж хүлээн зөвшөөрсөн	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	цоргоны ус ууж болно	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	хийтэй рашаан худалдан авах	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	зөвлөмжийг үнэлдэг боловч шаардлагагүй	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	хотын тээвэр	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	автобусны буудлын автомат хайрцагнаас худалдаж авч болно	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	хурлын газар мэдээллийн лангуу	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	Гэгээрлийн даваа гарагийн хөтөлбөр	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	хөдөлгөөний шударга	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Экуменик үйлчилгээ	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Конгрессын бөмбөг	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Удирдах зөвлөл хариу өгдөг	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	мэргэжилтний уулзалт	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	конвенцийн дуудлага худалдаа	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	UEA-ийн хороо (Бүх нийтийн эсперанто холбоо)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	Конгресст бүртгүүлсэн оролцогч	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	конгрессын дугаар бүхий бүртгэлийн маягт	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	Хоёр дахь мэдээллийн товхимол дээрх бүх үйлчилгээг хүргэх	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	танихгүй хүмүүстэй санамсаргүй өрөө хуваалцах	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	зөвхөн зөвшөөрөл авсан хүмүүст л боломжтой	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	өөр газар заагаагүй бол	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	аяллыг хөтөч дагалдан явуулна	tours will be accompanied by a guide	grupo	alternativoj	prononco
