B.lt content.tsv
Level	Esperanto	lt	en-us	Grupo	Alternativoj	Pronoco
level	submetis aliĝilon al loka asocio	pateikė registracijos formą vietos asociacijai	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	užsakyta kaip grupė per asociaciją	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	pateikta el	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	gavo registracijos patvirtinimą	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	nepavyko rasti kur pateikti registracijos anketą	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	ar yra internetinė paraiškos forma?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	ar pateikėte popierinį užsakymą?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	ar kas nors turi mokėti eurais?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	ar galima atsiskaityti vietoje?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	sumokėjo, bet kvito negavo	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	gali mokėti kaip grupė per vietos visuomenę	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	ar yra grąžinami pinigai, jei nėra?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	specialios programos neužsakė	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	kaip kas nors gali uzsisakyti papildomai?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	kaip kas nors gali sumokėti už papildomą užsakymą?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	ar galime pamatyti užsiregistravusiųjų sąrašą?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	mano pavardės registruojančiųjų sąraše nėra	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	ar galėtumėte patikrinti sąrašą?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	pasibaigus užsakymo terminui	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	gali dar kas nors prisijungti?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	kartu užsisakyti viešbutį	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	kas nors rezervuoja viešbutį, ar norite atvykti kartu?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	jei buvo laisvas kambarys, noriu rezervuoti	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	ar galima viesbuciu uzsisakyti vietoje?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	ar turėtume kartu pirkti lėktuvo bilietą?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	bilietas nuo kurios datos	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	ar palydėsime jus į oro uostą?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	ar oro uoste yra vadovas?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	ar kas nors turi pats vykti į suvažiavimo vietą?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	suvažiavimo vietos kasa	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Sumokėjau, bet mano vardo etiketės nerandu	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	nori registruotis vietoje	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	mokama grupėje, bet kodėl nepažymėta?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	konferencijų krepšys su konferencijų knyga ir kita informacine medžiaga	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	rektoriaus salė, paroda	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	atidarymas ir uždarymas	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	KER (Common European Framework of Reference) egzamino vieta	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	kongreso komitetas	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	asociacijos komitetas	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	suvažiavimo banketas	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Pažinties vakaras	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	Didysis atidarymas	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Zamenhofo salė	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Tarptautinis kongreso universitetas)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	KER egzaminas keturiais lygiais (Bendrieji Europos metmenys)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	tarptautinis meno vakaras	international art evening	grupo	alternativoj	prononco
level	solena fermo	iškilmingas uždarymas	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	knygų su esperanto knygomis paslauga	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Tarptautinė mokslų akademija)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Pasaulio anarchistų asociacija)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	nuobodžios paskaitos	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	įvairių skyrių budintys pareigūnai	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	buty pareigūnai bendradarbiauja kaip komanda	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	kelionių agentas	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	lėktuvo bilietą	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	atšaukė viešbutį ir lėktuvo bilietą	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	suvažiavimo kurjeris	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	pirmasis naujienlaiškis, antrasis naujienlaiškis	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	kongreso tema	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	kalbėjimo kursai	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	laikinosios programos	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	bendrosios užsakymo sąlygos	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	prieškongresinės ekskursijos	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	ekskursija po kongreso	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	visos dienos ekskursijos	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	pusės dienos ekskursijos	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	suvažiavimo metu vykstančių kelionių lentelė	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	įvykiai visoje JK (Visuotinis kongresas)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	ryšių su žiniasklaida	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	viceprezidentas vadovavo programai	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	su šalies valdžia	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	sekretorius, iždininkas	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	meno renginiai	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Vaikų kongresas	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	socialines svetaines	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	kongreso temos direktorius	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	IKU (Tarptautinio kongreso universiteto) rektorius	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	sveikatos draudimas ir kelionių draudimas	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	dokumentus ir vizas	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	galiojantį asmens dokumentą	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	galiojantis pasas	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	vizų išdavimo taisyklės	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	gauti vizą	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	UEA (Visuotinės esperanto asociacijos) CO (centrinis biuras)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	atsisiųsti oficialų patvirtinimo laišką (kvietimo laišką)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	naudojant užsakymo formą	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	vizas išduodančiai institucijai	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	oficiali kongreso trukmė	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	užsakyta nakvynė per UEA (Visuotinė esperanto asociacija)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	informuoti apie galimus pakeitimus	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	gauti kelionių draudimą	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	išskyrus kelionės atšaukimą	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	draudimas apima sveikatos gydymą	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	nelaimingų atsitikimų atveju	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	padėti lagaminams	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	tarptautinis oro uostas	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	važiuoti autobusu, taksi ar automobiliu	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	kelionė trunka apie 40 minučių	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	pasinaudoti metro iki autobusų stotelės	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	taip pat nusileido kitame oro uoste	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	su kongresu susijusiems reikalams	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	oficiali valiuta yra euras	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	parduotuvė priima kreditines korteles	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	pagal įprastą valiutos kursą	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	pripažinta oficialia kalba	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	vanduo iš čiaupo yra geriamas	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	pirkti mineralinį vandenį su dujomis	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	patarimas vertinamas, bet neprivalomas	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	miesto transportas	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	galima įsigyti autobusų stotelės automatinėje bilietų kasoje	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	informacijos stendas konferencijų vietoje	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	Apšvietos pirmadienio programa	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	judėjimo mugė	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Ekumeninė tarnyba	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Kongreso balius	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Direktorių valdyba atsako	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	specialistų susitikimas	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	suvažiavimo aukcionas	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	UEA (Visuotinės esperanto asociacijos) komitetas	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	registruotas kongreso dalyvis	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	registracijos forma su kongreso numeriu	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	teikti visas paslaugas, kaip nurodyta antrajame naujienlaiškyje	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	atsitiktinis nepažįstamų kambarių dalijimasis	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	prieinama tik išankstiniams sutikimams	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	nebent nurodyta kitoje vietoje	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	ekskursijas lydės gidas	tours will be accompanied by a guide	grupo	alternativoj	prononco
