B.ja-jp content.tsv
Level	Esperanto	ja-jp	en-us	Grupo	Alternativoj	Pronoco
level	ĉu estas reta aliĝilo?	オンライン申込書はありますか？	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	あなたは紙の注文書を提出しましたか？	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	ユーロで支払う必要がありますか？	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	現地での支払いは可能ですか？	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	支払ったが領収書が届かない	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	地域支部を通じて団体で支払うことができます。	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	参加しない場合は返金してもらえますか？	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	特別プログラムを申し込みませんでした	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	どうすれば追加注文できますか？	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	追加注文の支払い方法を教えてください。	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	参加者名簿を見ることはできますか？	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	参加者リストに私の名前がありません。	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	リストを確認してもらえますか？	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	申込期間が過ぎた後	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	引き続き参加することはできますか？	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	一緒にホテルを予約する	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	誰かがホテルを予約する、あなたは参加しますか？	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	空室があればそれを予約したい	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	現地でホテルを予約することはできますか？	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	飛行機のチケットを一緒に買いましょうか？	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	ある日のチケット	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	空港まで一緒に行きましょうか？	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	空港で案内してくれる人はいますか？	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	大会会場まで自分で行く必要がありますか？	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	大会会場の登録場所	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	お金を払ったのに名札がない	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	現地で登録したい。	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	団体で支払ったのに、なぜ名札がないのか？	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	大会パンフレットやその他の案内冊子を入れたカバン	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	講演ホール、展示会	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	開会と閉会	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	ヨーロッパ標準（KER）エスペラント試験会場	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	大会組織委員会	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	協会委員会	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	大会懇親会	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	国際親睦の夜	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	盛大な開会式	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	ザンメンホフホール	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	国際大会大学	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	4級ヨーロッパ標準（KER）エスペラント検定試験	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	国際芸術の夜	international art evening	grupo	alternativoj	prononco
level	solena fermo	盛大な閉会式	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	エスペラント書籍が並ぶ図書展示場	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	国際科学アカデミー	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	世界無国籍協会	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	退屈な講演会	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	みなさんの当番の人たち	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	係員たちはチームで協力する	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	旅行会社	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	飛行機のチケット	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	ホテルと飛行機のチケットをキャンセルした	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	大会内新聞	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	一次案内文、二次案内文	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	大会テーマ	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	会話コース	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	臨時プログラム	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	注文の一般条件	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	大会前の小旅行・観光	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	大会後の小旅行	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	終日小旅行	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	半日エクスカーション	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	大会期間中の小旅行表	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	世界大会(UK)周辺のイベント	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	マスメディアとの接触	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	副会長がプログラムを主宰した	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	各国の当局と一緒に	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	事務局長、総務	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	芸術イベント	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	子供の世界大会	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	ソーシャルネットワーク	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	大会テーマ監修担当者	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	大会大学（IKU）の講師	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	健康保険と旅行者保険	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	書類とビザ	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	有効な身分証明書	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	有効なパスポート	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	ビザ発給規則	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	ビザを取得する	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	世界協会(UEA)の中央事務所(CO)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	公式確認書(招待状)をダウンロードする	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	注文書を利用して	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	ビザ発行機関へ	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	公式な大会期間	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	世界協会(UEA)を通じて宿舎を予約した。	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	イベントによる変更事項を通知する(お知らせする)	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	旅行保険に加入する	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	旅行のキャンセル以外に	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	保険が健康上の処置をカバーする	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	事故が起きた場合に	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	スーツケースを預ける	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	国際空港	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	バスで行くか、タクシーまたは車で行く	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	その車両移動は約40分程度かかる	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	バス乗り場までは地下鉄を利用する	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	また、他の空港に着陸した	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	大会関係事項について	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	公式通貨はユーロ	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	お店はクレジットカードを受け入れる	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	通常の為替レートで	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	公式言語で承認された	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	水道水は飲める	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	炭酸飲料水を買う	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	チップはもらえるが、強制ではない。	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	市内交通手段	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	停留所の自動販売機で購入可能	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	会場内の案内所	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	「啓蒙する月曜日」プログラム	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	エスペラント運動展示会	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	大会内世界宗教行事	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	大会内舞踏会	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	協会理事会が答えるプログラム	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	専門分野会議	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	大会内オークション	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	世界協会（UEA）委員会	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	登録された大会参加者	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	大会登録番号が記載された申請書	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	2次案内書に記載されたすべてのサービスを提供する	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	知らない人同士が偶然同じ部屋に割り当てられる	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	事前に同意した人にのみ使用できるようにする。	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	他の場所に記載されていない場合	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	ピクニックにガイドが同行する	tours will be accompanied by a guide	grupo	alternativoj	prononco
