B.tr content.tsv
Level	Esperanto	tr	en-us	Grupo	Alternativoj	Pronoco
level	kaj ili ekridis!	ve kahkahalara boğuldular!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	hepsi gülmeye başladı!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	bir saniye düşündükten sonra güldüler	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe &quot;Bu bizim IJK'miz&quot; dedi	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	başvuru formunu gönderdiniz mi?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	Yerel bir derneğe kayıt formu gönderdik	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	dernek aracılığıyla grup olarak sipariş edildi	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	e-posta yoluyla gönderildi	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	kayıt onayı alındı	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	kayıt formunu nereye göndereceğimi bulamadım	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	online başvuru formu var mı?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	kağıt siparişi verdiniz mi?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	birisinin euro cinsinden ödeme yapması gerekiyor mu?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	yerinde ödeme mümkün mü?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	ödedim ama makbuz almadım	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	yerel toplum aracılığıyla grup olarak ödeme yapabilir	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	mevcut değilse geri ödeme var mı?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	özel bir program sipariş etmedim	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	Birisi ayrıca nasıl sipariş verebilir?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	Birisi ek bir sipariş için nasıl ödeme yapabilir?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	Kayıt yaptıranların listesini görebilir miyiz?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	benim adım kayıt yaptıranlar listesinde yok	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	lütfen listeyi kontrol eder misiniz?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	sipariş son tarihinden sonra	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	ayrıca birisi katılabilir mi?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	birlikte otel rezervasyonu yapmak	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	Birisi otel rezervasyonu yapıyor, sen de gelmek ister misin?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	boş oda varsa rezervasyon yaptırmak istiyorum	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	siteden otel rezervasyonu yapılabilir mi?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	birlikte uçak bileti alalım mı?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	bilet hangi tarihten itibaren	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	Size havaalanına kadar eşlik edelim mi?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	havaalanında rehber var mı?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	Birisinin kongre yerine tek başına gitmesi gerekiyor mu?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	kongre yerinin gişesi	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Ödeme yaptım ancak isim etiketim bulunamıyor	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	yerinde kayıt olmak istiyor	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	grup halinde ödeme yapılıyor ama neden işaretlenmiyor?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	konferans kitabı ve diğer bilgi materyallerini içeren bir konferans çantası	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	rektör salonu, sergi	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	açılış ve kapanış	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	KER (Ortak Avrupa Referans Çerçevesi) sınav yeri	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	kongre komitesi	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	dernek komitesi	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	kongre ziyafeti	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Birbirimizi tanıma akşamı	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	büyük açılış	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Zamenhof salonu	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	İKÜ (Uluslararası Kongre Üniversitesi)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	Dört düzeyde KER sınavı (Ortak Avrupa Referans Çerçevesi)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	uluslararası sanat gecesi	international art evening	grupo	alternativoj	prononco
level	solena fermo	ciddi kapanış	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	Esperanto kitapları ile kitap hizmeti	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Uluslararası Bilimler Akademisi)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Dünya Anarşist Birliği)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	sıkıcı dersler	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	çeşitli departmanlarda görevli memurlar	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	Buty memurları bir ekip olarak işbirliği yapıyor	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	seyahat Acentası	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	bir uçak bileti	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	oteli ve uçak biletini iptal ettim	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	kongre kuryesi	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	ilk bülten, ikinci bülten	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	kongre teması	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	konuşma kursları	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	geçici programlar	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	genel sipariş koşulları	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	kongre öncesi turlar	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	kongre sonrası gezi	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	tam günlük turlar	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	yarım günlük turlar	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	kongre sırasındaki turların tablosu	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	Birleşik Krallık çevresindeki olaylar (Evrensel Kongre)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	kitle iletişim araçlarıyla temaslar	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	başkan yardımcısı programa başkanlık etti	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	ülke yetkilileriyle	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	sekreter, sayman	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	sanat etkinlikleri	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Çocuk Kongresi	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	sosyal web siteleri	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	kongre teması direktörü	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	İKÜ (Uluslararası Kongre Üniversitesi) rektörü	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	sağlık sigortası ve seyahat sigortası	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	belgeler ve vizeler	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	geçerli bir kimlik	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	geçerli bir pasaport	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	vize verme kuralları	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	vize almak	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	UEA'nın (Evrensel Esperanto Derneği) CO'su (merkez ofisi)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	resmi onay mektubunu (davet mektubu) indirmek için	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	sipariş formunu kullanarak	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	vizeyi veren makama	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	resmi kongre süresi	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	UEA (Evrensel Esperanto Derneği) aracılığıyla konaklama rezervasyonu	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	olası değişiklikler hakkında bilgilendirmek	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	seyahat sigortası almak için	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	seyahatin iptali hariç	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	sigorta sağlık tedavilerini kapsar	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	kaza durumunda	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	valizleri yatırmak	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	Uluslararası Havalimanı	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	otobüsle, taksiyle veya arabayla gitmek	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	yolculuk yaklaşık 40 dakika sürüyor	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	otobüs durağına metroyu kullanmak	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	başka bir havaalanına da indi	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	Kongre ile ilgili konular için	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	resmi para birimi eurodur	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	mağaza kredi kartlarını kabul ediyor	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	normal döviz kuru üzerinden	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	resmi dil olarak kabul edildi	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	Musluk suyu içilebilir	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	gazlı maden suyu satın almak	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	ipucu takdir edildi ancak gerekli değil	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	şehir içi ulaşım	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	otobüs durağının otomatik bilet gişesinden satın alınabilir	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	kongre yerindeki bilgi standı	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	Aydınlanma Pazartesi programı	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	hareket fuarı	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Ekümenik Hizmet	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Kongre Balosu	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Yönetim Kurulu Yanıtlıyor	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	uzman toplantısı	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	kongre müzayedesi	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	UEA komitesi (Evrensel Esperanto Birliği)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	kayıtlı kongre katılımcısı	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	Kongre numarası ile kayıt formu	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	tüm hizmetleri ikinci bültende olduğu gibi sunmak	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	yabancıların rastgele oda paylaşımı	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	yalnızca önceden onay verenlerin kullanımına açıktır	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	başka bir yerde belirtilmediği sürece	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	turlara bir rehber eşlik edecek	tours will be accompanied by a guide	grupo	alternativoj	prononco
