A.sw content.tsv
Level	Esperanto	sw	en-us	Grupo	Alternativoj	Pronoco
level	tio donis	hiyo ilitoa	that gave	grupo	alternativoj	prononco
level	donis al li	akampa	gave him	grupo	alternativoj	prononco
level	tio donis forton	hiyo ilimpa nguvu	that gave strength	grupo	alternativoj	prononco
level	donis havindan korpoforton	aliupa mwili nguvu yenye thamani ya kuwa nayo	gave body strength worth having	grupo	alternativoj	prononco
level	lia aspekto	sura yake	his appearance	grupo	alternativoj	prononco
level	grandula aspekto	kuonekana kwa mtu mrefu	appearance of a tall person	grupo	alternativoj	prononco
level	eta rolo	jukumu ndogo	a small role	grupo	alternativoj	prononco
level	ludis rolon	alicheza jukumu	played a role	grupo	alternativoj	prononco
level	ne eta rolo	sio jukumu dogo	not a small role	grupo	alternativoj	prononco
level	ludis etan rolon	alicheza nafasi ndogo	played a small role	grupo	alternativoj	prononco
level	ludis ne etan rolon	hakucheza nafasi ndogo	played no small role	grupo	alternativoj	prononco
level	en la fakto, ke ~	kwa ukweli kwamba ~	in the fact that ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	wengi wa watu	the majority of the people	grupo	alternativoj	prononco
level	se ne timis	kama haogopi	if not afraid	grupo	alternativoj	prononco
level	lin timis	alikuwa anamuogopa	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	kama aliogopa	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	kama haumuogopi	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	hakika kuheshimiwa	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	angalau mawazo kuhusu ~	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	kabla ~	before ~	grupo	alternativoj	prononco
level	kontentigi lin	ili kumridhisha	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	ili kumchukiza	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	kabla ya kutoridhika ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	kabla ya kuamua ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	to decide to displease ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	kuamua kumridhisha	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	kabla ya kuamua kutompendeza	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	hiyo, ambayo ni ya manufaa	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	mara nyingi ni muhimu wakati wa mchana	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	kero isiyopendeza	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	peke yake	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	inatoa kero isiyofurahisha	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	inajidhihirisha kama kero isiyopendeza	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	mahali penye miti mingi	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	basi, mtu alipopotea	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	katika jangwa lisilo la kibinadamu	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	na huenda nje ya barabara katika machafuko	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	mwili mrefu mkubwa	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	Imeshindwa kupita ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	kati ya vichaka	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	pamoja na kugusa vitu vya asili	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	kwa ujumla mvua	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	katikati ya asili ya mvua	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	mvua vitu vya asili, katikati ambayo ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	alitembea kwa shida	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	ilikuwa ni uzoefu	it was an experience	grupo	alternativoj	prononco
level	ne malofte	sio kawaida	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	chungu na haifurahishi kila wakati	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	zaidi ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	kusonga mbele maishani	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	katika msitu wa ngome	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	the more went forward the more disliked ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	hakupenda asili ya usiku	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	mtu mwenye macho ambayo yanaweza kuonekana wazi	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	macho ambayo yangeweza kuona vizuri	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	kuona vizuri gizani	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	aliangalia ugumu wa kwenda	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	kutoka kwa mfanyabiashara wetu	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	alitabasamu	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	karibu na mtu huyo	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	katika mavazi ya polisi	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	mtu mwingine alikuwa amesimama	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	katika mavazi sawa	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	wa mwisho alikuwa mwanamke	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	twende zetu	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	yule mtu alisema kwa upole	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	kwenye sikio la mwenzake	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	sasa ni wakati sahihi	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	wote wawili walipiga hatua kuelekea kwa mtu huyo	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	they were makini to do ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	iwezekanavyo as ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	kelele kidogo iwezekanavyo (kiel eble)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	kelele kidogo iwezekanavyo (laŭeble)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	karibu walifanikiwa kikamilifu	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	katika hali hii mbaya	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	hali mbaya ambapo miti ilitupa matawi yao	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	walitupa matawi yao wenyewe mvua	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	moja kwa moja kwenye nyuso	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	ya mfanyabiashara	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	viumbe vidogo vyenye miguu mingi	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	alichukua miguu yake	took his feet	grupo	alternativoj	prononco
level	por promenejo	kwa barabara ya kutembea	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	asili ilifanya mguu wake kuanguka	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	kwa uchungu zaidi	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	akatupa mguu wake shimoni	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	shimo lililojaa maji	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	maji yenye harufu mbaya	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	haraka alifika kwenye mawazo	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	mtu lazima awe tayari	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	hapa	here	grupo	alternativoj	prononco
level	iu ajn ~	mtu yeyote ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	tayari kwa kukutana yoyote mbaya	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	chochote (chochote)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	alikuwa anasubiri chochote	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	kando na sauti ya mwanadamu	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	sauti iliposikika, ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	kusikia mara moja karibu	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	alifanya kuruka nzuri kwenye tovuti	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	ambaye aliusukuma moyo wake	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	neno kwa mdomo	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	kwa kujaribu kurejesha utulivu	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	utulivu kidogo	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	mwanga wa taa	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	mtu kuelekezwa moja kwa moja kwa macho yake	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	taa ambayo mtu aliielekeza kwa macho	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	kuzuiwa upatanisho	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	ilionekana kwake kuwa ~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	umbo la mwanadamu lililoshika taa	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	kuvaa nguo polisi	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	unafanya nini hapa?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	inasikika sauti yenye mamlaka	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	tafadhali ongea ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	wazi kidogo	a little clear	grupo	alternativoj	prononco
level	la alia diris	mwingine alisema	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	kwa sauti muhimu zaidi	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	Ninatembea	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	unatembea shambani	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	ya hesabu	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	shamba la Countess	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	katikati ya usiku	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	je jamaa alikualika?	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	anajua kuhusu ~	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	kuhusu uwepo wako	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	uwepo wako hapa	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	Inabidi nikuulize ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	nakuomba unifuate	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	na alieleza ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	alielezea kwamba ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	tangu jaribio lisilo sahihi	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	jaribio lisilo sahihi la kukamata Countess	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	kutokana na ~	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	kutokana na magaidi	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	polisi wachunguze kwa makini	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	hukagua kinachoendelea	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	hutokea katika mazingira	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	ya ngome	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	mazingira ya ngome	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	kwa mfanyabiashara	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	ilionekana kuwa ~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	moyo wake ulianguka wakati huu	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	akaanguka kwa miguu yake	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	he knew that ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	kwa bidii tu atajaribu kutafuta	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	kupata maelezo yanayokubalika	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	kuhusu uwepo wa mtu mwenyewe	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	wazo kwamba Countess anajua kila kitu	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	wazo hilo likamnyima matumaini kidogo	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	matumaini kidogo	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	tumaini kidogo lililobaki	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	baada ya maneno ya kwanza ya polisi	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	the more ~ the more ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	tena bora zaidi	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	haijalishi ni kiasi gani	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	robo saa iliyopita	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	wakarudi	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	baada ya msiba wa kutisha	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	watu wakaondoka	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	na miji ya kale ikasambaratika	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	tunapaswa kukuona tena	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	mara nyingi zaidi	the more often	grupo	alternativoj	prononco
level	mi pripensas	Ninawaza	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	ndivyo ninavyokasirika zaidi	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	she lives in ~	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	katika nyumba yoyote	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	tutaonana tena?	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	popote na wakati wowote	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	nitarudi lini ~ ?	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	nusu nyingine ya vitabu	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	utahitaji ~ ?	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	inahitaji zaidi ya robo ya mwaka	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	kwa kazi hizo	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	kwa nini ~?	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	baridi zaidi	the colder	grupo	alternativoj	prononco
level	ju pli longe	muda mrefu zaidi	the longer	grupo	alternativoj	prononco
level	ni atendas ~	tunasubiri ~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	umeridhika na ~ ?	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	na mwanaume yeyote	with any man	grupo	alternativoj	prononco
