B.es content.tsv
Level	Esperanto	es	en-us	Grupo	Alternativoj	Pronoco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	¿Hay guía en el aeropuerto?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	¿Alguien tiene que ir solo al lugar de la convención?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	taquilla del lugar de la convención	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Pagué pero no se puede encontrar mi etiqueta con mi nombre.	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	quiere registrarse en el acto	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	se paga en grupo, pero ¿por qué no está marcado?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	una bolsa de conferencias con un libro de conferencias y otros materiales informativos	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	salón del rector, exposición	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	abriendo y cerrando	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	Lugar de examen KER (Marco Común Europeo de Referencia)	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	comité del congreso	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	comité de asociación	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	banquete de convención	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Noche para conocernos	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	gran inauguración	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Sala Zamenhof	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Universidad de Congresos Internacionales)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	Examen KER en cuatro niveles (Marco Común Europeo de Referencia)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	velada internacional de arte	international art evening	grupo	alternativoj	prononco
level	solena fermo	clausura solemne	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	servicio de reserva con libros en esperanto	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Academia Internacional de Ciencias)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Asociación Anarquista Mundial)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	conferencias aburridas	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	Oficiales de servicio para varios departamentos.	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	Los oficiales de buty cooperan como un equipo.	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	un agente de viajes	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	un boleto de avio'n	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	Canceló el hotel y el billete de avión.	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	mensajero de convención	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	primer boletín, segundo boletín	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	tema del congreso	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	cursos de oratoria	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	programas temporales	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	condiciones generales de pedido	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	giras previas al congreso	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	una gira post-congreso	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	tours de día completo	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	tours de medio día	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	una tabla de visitas guiadas durante el congreso	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	Eventos en todo el Reino Unido (Congreso Universal)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	contactos con medios de comunicación	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	vicepresidente presidió el programa	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	con las autoridades del país	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	secretario, tesorero	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	eventos artísticos	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	congreso infantil	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	sitios web sociales	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	director del tema del congreso	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	rector de IKU (Universidad de Congresos Internacionales)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	seguro médico y seguro de viaje	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	documentos y visas	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	una identificación válida	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	un pasaporte válido	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	reglas de emisión de visas	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	obtener una visa	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (oficina central) de UEA (Asociación Universal de Esperanto)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	para descargar la carta de confirmación oficial (carta de invitación)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	usando el formulario de pedido	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	a la autoridad emisora de visas	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	la duración oficial del congreso	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	alojamiento reservado a través de UEA (Asociación Universal de Esperanto)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	para informar sobre posibles cambios	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	para obtener un seguro de viaje	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	excepto por la cancelación del viaje	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	el seguro cubre el tratamiento de salud	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	en caso de los accidentes	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	para depositar las maletas	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	aeropuerto Internacional	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	ir en autobús o taxi o coche	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	el viaje dura unos 40 minutos	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	usar el metro hasta la parada de autobús	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	también aterrizó en otro aeropuerto	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	para asuntos relacionados con el congreso	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	la moneda oficial es el euro	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	la tienda acepta tarjetas de crédito	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	al tipo de cambio ordinario	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	reconocida como lengua oficial	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	el agua del grifo es potable	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	comprar agua mineral con gas	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	propina apreciada pero no requerida	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	transporte urbano	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	Se puede adquirir en la taquilla automática de una parada de autobús.	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	stand de información en lugar de convención	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	programa del lunes de la ilustración	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	feria del movimiento	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Servicio Ecuménico	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Baile del Congreso	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	La junta directiva responde	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	reunión de especialistas	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	subasta de convención	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	comité de UEA (Asociación Universal de Esperanto)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	participante registrado en el congreso	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	formulario de inscripción con número de congreso	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	para entregar todos los servicios como en el segundo boletín	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	compartir habitación aleatoriamente con extraños	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	disponible sólo para quienes dan su consentimiento por adelantado	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	a menos que se indique en otro lugar	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	Los tours estarán acompañados por un guía.	tours will be accompanied by a guide	grupo	alternativoj	prononco
