C.en-us content.tsv
Level	Esperanto	en-us	fr	Grupo	Alternativoj	Pronoco
level	serĉi	to search, to look for, to seek	chercher, chercher, chercher	grupo	alternativoj	prononco
level	letero	a letter	une lettre	grupo	alternativoj	prononco
level	frua	early, premature	tôt, prématuré	grupo	alternativoj	prononco
level	grava	important, serious	important, sérieux	grupo	alternativoj	prononco
level	nigra	black	noir	grupo	alternativoj	prononco
level	trankvila	tranquil, calm	tranquille, calme	grupo	alternativoj	prononco
level	flanko	a side	de côté	grupo	alternativoj	prononco
level	libroj	books	livres	grupo	alternativoj	prononco
level	kuri	to run	courir	grupo	alternativoj	prononco
level	dolĉa	sweet	doux	grupo	alternativoj	prononco
level	popolo	people, folk, nation	gens, folk, nation	grupo	alternativoj	prononco
level	hundo	a dog	un chien	grupo	alternativoj	prononco
level	fenestro	a window	une fenêtre	grupo	alternativoj	prononco
level	aĝo	age (years old)	âge (ans)	grupo	alternativoj	prononco
level	libron	a book (objective, accusative)	un livre (objectif, accusatif)	grupo	alternativoj	prononco
level	fingro	a finger	un doigt	grupo	alternativoj	prononco
level	resto	remainder, rest, staying	reste, repos, rester	grupo	alternativoj	prononco
level	dento	a tooth	une dent	grupo	alternativoj	prononco
level	kuiri	to cook	cuisiner	grupo	alternativoj	prononco
level	lavi	to wash	laver	grupo	alternativoj	prononco
level	mia	my	mon	grupo	alternativoj	prononco
level	piedo	a foot, a paw	un pied, une patte	grupo	alternativoj	prononco
level	aŭskulti	to listen	écouter	grupo	alternativoj	prononco
level	tablo	a table	une table	grupo	alternativoj	prononco
level	fali	to fall, to drop	tomber, tomber	grupo	alternativoj	prononco
level	familio	a family	une famille	grupo	alternativoj	prononco
level	via	your	ton	grupo	alternativoj	prononco
level	vizaĝo	a face	un visage	grupo	alternativoj	prononco
level	ĝusta	right (correct), exact, proper	juste (correct), exact, propre	grupo	alternativoj	prononco
level	nokto	a night	une nuit	grupo	alternativoj	prononco
level	mezo	a middle, average, mean	un milieu, une moyenne, une moyenne	grupo	alternativoj	prononco
level	historio	history, a history	une histoire, une histoire	grupo	alternativoj	prononco
level	interesi	to interest	intéresser	grupo	alternativoj	prononco
level	administri	to manage, to administer	gérer, administrer	grupo	alternativoj	prononco
level	aero	air, an air (gas)	l'air, un air (gaz)	grupo	alternativoj	prononco
level	ĝia	its	c'est	grupo	alternativoj	prononco
level	maro	a sea	une mer	grupo	alternativoj	prononco
level	fakto	a fact	un fait	grupo	alternativoj	prononco
level	lasi	to leave, to release, to allow, to let	quitter, libérer, permettre, laisser	grupo	alternativoj	prononco
level	besto	an animal, a beast	un animal, une bête	grupo	alternativoj	prononco
level	gvidi	to lead, to guide	diriger, guider	grupo	alternativoj	prononco
level	avo	a grandfather	un grand-père	grupo	alternativoj	prononco
level	afabla	affable, friendly, kind, amiable	affable, amical, gentil, aimable	grupo	alternativoj	prononco
level	ilia	their	leur	grupo	alternativoj	prononco
level	korpo	a body	un corps	grupo	alternativoj	prononco
level	pordo	a door, a gate	une porte, un portail	grupo	alternativoj	prononco
level	forgesi	to forget	oublier	grupo	alternativoj	prononco
level	kafo	coffee, a coffee	un café, un café	grupo	alternativoj	prononco
level	brui	to make noise	faire du bruit	grupo	alternativoj	prononco
level	brili	to shine	briller	grupo	alternativoj	prononco
level	gazeto	a magazine, a gazette, a periodical (=magazino)	un magazine, une gazette, un périodique (=magazine)	grupo	alternativoj	prononco
level	okulo	an eye	un œil	grupo	alternativoj	prononco
level	servi	to serve	servir	grupo	alternativoj	prononco
level	vento	wind, a wind	le vent, un vent	grupo	alternativoj	prononco
level	ludi	to play	jouer	grupo	alternativoj	prononco
level	haro	a hair	un cheveu	grupo	alternativoj	prononco
level	arbo	a tree	un arbre	grupo	alternativoj	prononco
level	ŝia	her	son	grupo	alternativoj	prononco
level	lia	his	son	grupo	alternativoj	prononco
level	plumo	a feather, a pen	une plume, un stylo	grupo	alternativoj	prononco
level	bildo	a picture, an image	une photo, une image	grupo	alternativoj	prononco
level	paŝi	to step, to walk, to pace, to stride	faire un pas, marcher, marcher, marcher	grupo	alternativoj	prononco
level	dika	thick, fat, bold	épais, gras, gras	grupo	alternativoj	prononco
level	sia	one's own	le sien	grupo	alternativoj	prononco
level	konsenti	to admit (that), to agree (with), to approve (of), to concur (with), to consent	admettre (que), être d'accord (avec), approuver (de), être d'accord (avec), consentir	grupo	alternativoj	prononco
level	somero	summer, a summer	l'été, un été	grupo	alternativoj	prononco
level	lumi	to shine, to give light	briller, donner de la lumière	grupo	alternativoj	prononco
level	ĉielo	a sky	un ciel	grupo	alternativoj	prononco
level	vintro	winter, a winter	l'hiver, un hiver	grupo	alternativoj	prononco
level	volonta	willing (from heart), voluntary	disposé (de cœur), volontaire	grupo	alternativoj	prononco
level	aŭtuno	autumn, fall, an autumn	l'automne, l'automne, un automne	grupo	alternativoj	prononco
level	memori	to remember, to recall	se souvenir, se rappeler	grupo	alternativoj	prononco
level	printempo	spring, a spring	le printemps, un printemps	grupo	alternativoj	prononco
level	ĝardeno	a garden	un jardin	grupo	alternativoj	prononco
level	aĉeti	to buy, to purchase	acheter, acheter	grupo	alternativoj	prononco
level	semajno	a week	une semaine	grupo	alternativoj	prononco
level	vitro	glass (vitreous material)	verre (matériau vitreux)	grupo	alternativoj	prononco
level	pluvo	rain, a rain	de la pluie, une pluie	grupo	alternativoj	prononco
level	frukto	a fruit	un fruit	grupo	alternativoj	prononco
level	necesa	necessary	nécessaire	grupo	alternativoj	prononco
level	bono	goodness	bonté	grupo	alternativoj	prononco
level	erari	to err, to make an error, to make a mistake	se tromper, faire une erreur, faire une erreur	grupo	alternativoj	prononco
level	hejmo	a home	une maison	grupo	alternativoj	prononco
level	naturo	nature, a nature, character	la nature, une nature, un caractère	grupo	alternativoj	prononco
level	nubo	cloud, a cloud	nuage, un nuage	grupo	alternativoj	prononco
level	bone	well	Bien	grupo	alternativoj	prononco
level	momento	a moment	un instant	grupo	alternativoj	prononco
level	direkto	a direction	une direction	grupo	alternativoj	prononco
level	kontenta	content, contented, pleased, satisfied	content, content, content, satisfait	grupo	alternativoj	prononco
level	rozo	a rose	une rose	grupo	alternativoj	prononco
level	fajro	a fire	un feu	grupo	alternativoj	prononco
level	kuraci	to cure, to heal, to treat	guérir, guérir, traiter	grupo	alternativoj	prononco
level	frapi	to hit, to knock, to slap, to smack, to strike	frapper, frapper, gifler, gifler, frapper	grupo	alternativoj	prononco
level	kara	beloved, cherished, loved, dear, expensive	bien-aimé, chéri, aimé, cher, cher	grupo	alternativoj	prononco
level	akcepti	to accept	accepter	grupo	alternativoj	prononco
level	minuto	a minute	une minute	grupo	alternativoj	prononco
level	espero	a hope	un espoir	grupo	alternativoj	prononco
level	linio	a line	une ligne	grupo	alternativoj	prononco
level	neĝo	snow, a snow	de la neige, une neige	grupo	alternativoj	prononco
level	koleri	to be angry, to feel anger	être en colère, ressentir de la colère	grupo	alternativoj	prononco
level	sukceso	a success	un succès	grupo	alternativoj	prononco
level	plori	to weep, to cry	pleurer, pleurer	grupo	alternativoj	prononco
level	nul (nulo)	zero, nil	zéro, nul	grupo	alternativoj	prononco
level	angulo	an angle, a corner (a remote place)	un angle, un coin (un endroit éloigné)	grupo	alternativoj	prononco
level	ordo	an order, an ordered relation	un ordre, une relation ordonnée	grupo	alternativoj	prononco
level	ŝipo	a ship	un navire	grupo	alternativoj	prononco
level	blua	blue	bleu	grupo	alternativoj	prononco
level	sufiĉa	sufficient, enough, adequate	suffisant, suffisant, adéquat	grupo	alternativoj	prononco
level	strato	a street	une rue	grupo	alternativoj	prononco
level	vilaĝo	a village, a town	un village, une ville	grupo	alternativoj	prononco
level	utila	useful	utile	grupo	alternativoj	prononco
level	rondo	a circle, a club	un cercle, un club	grupo	alternativoj	prononco
level	preta	ready	prêt	grupo	alternativoj	prononco
level	orelo	an ear	une oreille	grupo	alternativoj	prononco
level	papero	paper, a paper	papier, un papier	grupo	alternativoj	prononco
level	rivero	a river	une rivière	grupo	alternativoj	prononco
level	zorgi	to care for, to look after	soigner, s'occuper	grupo	alternativoj	prononco
level	arto	an art	un art	grupo	alternativoj	prononco
level	kreski	to grow, to increase	grandir, augmenter	grupo	alternativoj	prononco
level	nazo	a nose	un nez	grupo	alternativoj	prononco
level	konsili	to counsel, to advise	conseiller, conseiller	grupo	alternativoj	prononco
level	pasi	to pass, to pass by	passer, passer par là	grupo	alternativoj	prononco
level	fero	iron (Fe)	fer (Fe)	grupo	alternativoj	prononco
level	regi	to rule, to govern, to control	gouverner, gouverner, contrôler	grupo	alternativoj	prononco
level	farti	to fare	se comporter	grupo	alternativoj	prononco
level	larĝa	wide, broad, large	large, large, grand	grupo	alternativoj	prononco
level	kuraĝa	courageous, brave	courageux, courageux	grupo	alternativoj	prononco
level	kolo	a neck	un cou	grupo	alternativoj	prononco
level	propra	own, one's own	propre, le sien	grupo	alternativoj	prononco
level	plezuro	a pleasure, fun	un plaisir, un plaisir	grupo	alternativoj	prononco
level	pardoni	to forgive, to pardon	pardonner, pardonner	grupo	alternativoj	prononco
level	sata	satisfied, full, replete	satisfait, rassasié, rassasié	grupo	alternativoj	prononco
level	voki	to call, to summon	appeler, convoquer	grupo	alternativoj	prononco
level	marto	March	Mars	grupo	alternativoj	prononco
level	seĝo	a chair	une chaise	grupo	alternativoj	prononco
level	majo	May	Peut	grupo	alternativoj	prononco
level	tuŝi	to touch	toucher	grupo	alternativoj	prononco
level	premi	to press, to squeeze	presser, presser	grupo	alternativoj	prononco
level	julio	July	Juillet	grupo	alternativoj	prononco
level	kato	a cat	un chat	grupo	alternativoj	prononco
level	glaso	a glass (of wine)	un verre de vin)	grupo	alternativoj	prononco
level	septembro	September	Septembre	grupo	alternativoj	prononco
level	verda	green	vert	grupo	alternativoj	prononco
level	postuli	to demand, to postulate, to require	exiger, postuler, exiger	grupo	alternativoj	prononco
level	onklo	an uncle	un oncle	grupo	alternativoj	prononco
level	novembro	November	Novembre	grupo	alternativoj	prononco
level	laca	weary, tired of, fatigued	fatigué, fatigué, fatigué	grupo	alternativoj	prononco
level	lakto	milk, a milk	du lait, un lait	grupo	alternativoj	prononco
level	bruli	to burn	brûler	grupo	alternativoj	prononco
level	decidi	to decide	decider	grupo	alternativoj	prononco
level	plendi	to complain	se plaindre	grupo	alternativoj	prononco
level	saluti	to greet, to say hello, to salute	saluer, dire bonjour, saluer	grupo	alternativoj	prononco
level	valoro	a value, worth	une valeur, une valeur	grupo	alternativoj	prononco
level	sukero	sugar, a sugar	du sucre, un sucre	grupo	alternativoj	prononco
level	planko	a floor, a ground	un étage, un rez-de-chaussée	grupo	alternativoj	prononco
level	vesto	cloths, a clothing	des draps, un vêtement	grupo	alternativoj	prononco
level	tiri	to pull, to draw, to drag	tirer, dessiner, faire glisser	grupo	alternativoj	prononco
level	vetero	weather, a weather	la météo, une météo	grupo	alternativoj	prononco
level	turni	to turn, to turn around	se retourner, faire demi-tour	grupo	alternativoj	prononco
level	peco	a piece	un morceau	grupo	alternativoj	prononco
level	fraŭlo	a bachelor, an unmarried man	un célibataire, un homme célibataire	grupo	alternativoj	prononco
level	pano	a bread	un pain	grupo	alternativoj	prononco
level	salti	to jump, to leap, to spring	sauter, sauter, bondir	grupo	alternativoj	prononco
level	vagono	a car (in a train), a wagon, a carriage, a coach	une voiture (dans un train), un wagon, une calèche, un autocar	grupo	alternativoj	prononco
level	ligo	a link, a league	un lien, une ligue	grupo	alternativoj	prononco
level	efektiva	actual, real, true	réel, réel, vrai	grupo	alternativoj	prononco
level	decembro	December	Décembre	grupo	alternativoj	prononco
level	korto	a court, a courtyard, a patio, a quadrangle	une cour, une cour, un patio, un quadrilatère	grupo	alternativoj	prononco
level	tranĉi	to cut, to slice	couper, trancher	grupo	alternativoj	prononco
level	ŝati	to like	aimer	grupo	alternativoj	prononco
level	oktobro	October	Octobre	grupo	alternativoj	prononco
level	kalkuli	to count, to calculate	compter, calculer	grupo	alternativoj	prononco
level	rimedo	resources, means, remedy	ressources, moyens, remède	grupo	alternativoj	prononco
level	paki	to pack	faire ses valises	grupo	alternativoj	prononco
level	klaso	a class	une classe	grupo	alternativoj	prononco
level	gajni	to gain, to win, to earn	gagner, gagner, gagner	grupo	alternativoj	prononco
level	intereso	an interest	un intérêt	grupo	alternativoj	prononco
level	floro	a flower, a bloom	une fleur, une floraison	grupo	alternativoj	prononco
level	marŝi	to march, to walk	marcher, marcher	grupo	alternativoj	prononco
level	grupo	a group	un groupe	grupo	alternativoj	prononco
level	aŭgusto	August	Août	grupo	alternativoj	prononco
level	junio	June	Juin	grupo	alternativoj	prononco
level	brako	an arm, an upper arm	un bras, un bras	grupo	alternativoj	prononco
level	konstruaĵo	a building	un bâtiment	grupo	alternativoj	prononco
level	aprilo	April	Avril	grupo	alternativoj	prononco
level	februaro	February	Février	grupo	alternativoj	prononco
level	pentraĵo	a picture, a painting	une image, une peinture	grupo	alternativoj	prononco
level	luno	moon, a moon	lune, une lune	grupo	alternativoj	prononco
level	ideo	an idea	une idée	grupo	alternativoj	prononco
level	novaĵo	a news	une nouvelle	grupo	alternativoj	prononco
level	vendi	to sell, to vend	vendre, vendre	grupo	alternativoj	prononco
level	kruco	a cross	à travers	grupo	alternativoj	prononco
level	kokaĵo	poultry, chicken	volaille, poulet	grupo	alternativoj	prononco
level	monato	a month	un mois	grupo	alternativoj	prononco
level	porkaĵo	pork	porc	grupo	alternativoj	prononco
level	maniero	a manner, a way, a mode	une manière, une manière, un mode	grupo	alternativoj	prononco
level	bovaĵo	beef	bœuf	grupo	alternativoj	prononco
level	opinii	to think, to have an opinion, to opine	penser, avoir une opinion, être d'avis	grupo	alternativoj	prononco
level	glaciaĵo	an ice cream, icecream	une glace, une glace	grupo	alternativoj	prononco
level	elekti	to choose, to elect, to pick out	choisir, élire, choisir	grupo	alternativoj	prononco
level	agi	to act	agir	grupo	alternativoj	prononco
level	ovaĵo	an omelette, scrambled eggs	une omelette, des œufs brouillés	grupo	alternativoj	prononco
level	ŝafaĵo	mutton	viande de mouton	grupo	alternativoj	prononco
level	komuna	common	commun	grupo	alternativoj	prononco
level	dubi	to doubt	douter	grupo	alternativoj	prononco
level	pakaĵo	a package, a luggage, a baggage	un colis, un bagage, un bagage	grupo	alternativoj	prononco
level	freŝa	fresh, recent	frais, récent	grupo	alternativoj	prononco
level	adreso	an address	une adresse	grupo	alternativoj	prononco
level	araneaĵo	a spiderweb	une toile d'araignée	grupo	alternativoj	prononco
level	horloĝo	a clock, a watch	une horloge, une montre	grupo	alternativoj	prononco
level	manĝaĵo	a food	une nourriture	grupo	alternativoj	prononco
level	male	on the contrary	au contraire	grupo	alternativoj	prononco
level	radio	a ray, a radio, a radiation, a beam	un rayon, une radio, un rayonnement, un faisceau	grupo	alternativoj	prononco
