B.sw content.tsv
Level	Esperanto	sw	en-us	Grupo	Alternativoj	Pronoco
level	ŝajne ni al vi	inaonekana sisi kwako	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	ngoja kidogo, nimechoka	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	nimechoka sana hivi kwamba siwezi ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	Siwezi kufikiria	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	nilielewa kwa usahihi that ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	Ndiyo! Angalia	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	kwa uso wa furaha	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	alivuta moyo mkuu	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	akauchomoa moyo mkubwa katika mchanga	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	kwenye mchanga na kuandika ndani yake	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	aliandika ndani yake &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	baada ya wazo la pili kusema	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	baada ya kufikiria akasema &quot;hii ni IJK yetu&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	na waliangua kicheko!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	wote waliangua kicheko!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	baada ya mawazo ya sekunde wakacheka	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe alisema &quot;hii ni IJK yetu&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	umetuma fomu ya maombi?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	iliwasilisha fomu ya usajili kwa chama cha mtaa	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	kuagizwa kama kikundi kupitia chama	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	imewasilishwa kupitia barua pepe	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	kupokea uthibitisho wa usajili	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	haikuweza kupata mahali pa kuwasilisha fomu ya usajili	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	kuna fomu ya maombi mtandaoni?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	uliwasilisha agizo la karatasi?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	Je! mtu anapaswa kulipa kwa euro?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	inawezekana kulipa papo hapo?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	kulipwa lakini hakupokea risiti	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	wanaweza kulipa kama kikundi kupitia jamii ya ndani	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	kuna refund kama haipo?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	hakuagiza programu maalum	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	mtu anawezaje kuagiza kwa kuongeza?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	mtu anawezaje kulipia agizo la ziada?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	tunaweza kuona orodha ya waliojiandikisha?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	jina langu halipo kwenye orodha ya waliosajiliwa	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	unaweza kuangalia orodha tafadhali?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	baada ya tarehe ya mwisho ya agizo	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	mtu anaweza kujiunga zaidi?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	kupanga hoteli pamoja	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	mtu anapanga hoteli, unataka kuja pamoja?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	kama kungekuwa na chumba cha bure, nataka kukihifadhi	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	Je, inawezekana kuweka hoteli kwenye tovuti?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	tununue tikiti ya ndege pamoja?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	tikiti kutoka tarehe gani	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	tutakusindikiza hadi airport?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	kuna mwongozo kwenye uwanja wa ndege?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	je, mtu anapaswa kwenda peke yake mahali pa kusanyiko?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	sanduku la mahali pa kusanyiko	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Nililipa lakini lebo ya jina langu haipatikani	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	anataka kujiandikisha papo hapo	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	kulipwa kwa kikundi, lakini kwa nini haijawekwa alama?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	begi la mkutano na kitabu cha mkutano na nyenzo zingine za habari	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	ukumbi wa rector, maonyesho	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	kufungua na kufunga	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	KER (Mfumo wa Marejeleo wa Kawaida wa Ulaya) mahali pa mtihani	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	kamati ya bunge	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	kamati ya chama	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	karamu ya mkutano	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Jioni ya kufahamiana	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	ufunguzi mkubwa	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	ukumbi wa Zamenhof	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Chuo Kikuu cha Kimataifa cha Congress)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	Uchunguzi wa KER katika viwango vinne (Mfumo wa Marejeleo wa Kawaida wa Ulaya)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	jioni ya sanaa ya kimataifa	international art evening	grupo	alternativoj	prononco
level	solena fermo	kufunga kwa taadhima	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	huduma ya kitabu na vitabu vya Kiesperanto	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Chuo cha Kimataifa cha Sayansi)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Chama cha Wanachama Duniani)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	mihadhara ya kuchosha	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	watendaji wa idara mbalimbali	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	maafisa buty kushirikiana kama timu	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	wakala wa usafiri	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	tiketi ya ndege	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	kughairi tikiti ya hoteli na ndege	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	mjumbe wa mkutano	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	jarida la kwanza, jarida la pili	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	mada ya kongamano	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	kozi za kuzungumza	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	programu za muda	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	masharti ya jumla ya kuagiza	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	ziara za kabla ya kongamano	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	ziara ya baada ya kongamano	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	ziara za siku nzima	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	ziara za nusu siku	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	meza ya ziara wakati wa kongamano	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	matukio kote Uingereza (Universal Congress)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	mawasiliano na vyombo vya habari	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	makamu wa rais aliongoza mpango huo	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	na mamlaka za nchi	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	katibu, mweka hazina	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	matukio ya sanaa	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Bunge la watoto	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	tovuti za kijamii	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	mkurugenzi wa mada ya kongamano	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	mkuu wa IKU (Chuo Kikuu cha Kimataifa cha Congress)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	bima ya afya na bima ya usafiri	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	hati na visa	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	kitambulisho halali	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	pasipoti halali	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	sheria za utoaji wa visa	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	kupata visa	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (ofisi kuu) ya UEA (Chama cha Kiesperanto kwa Wote)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	kupakua barua rasmi ya uthibitisho (barua ya mwaliko)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	kwa kutumia fomu ya agizo	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	kwa mamlaka ya kutoa visa	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	muda rasmi wa kongamano	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	nafasi ya malazi kupitia UEA (Universal Esperanto Association)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	kuwajulisha kuhusu mabadiliko yanayowezekana	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	kupata bima ya usafiri	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	isipokuwa kwa kughairi safari	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	bima inashughulikia matibabu	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	katika kesi ya ajali	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	kuweka masanduku	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	uwanja wa ndege wa kimataifa	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	kwenda kwa basi au teksi au gari	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	safari inachukua kama dakika 40	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	kutumia njia ya chini ya ardhi hadi kituo cha basi	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	pia ilitua kwenye uwanja mwingine wa ndege	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	kwa mambo yanayohusiana na bunge	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	sarafu rasmi ni euro	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	duka linakubali kadi za mkopo	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	kwa kiwango cha kawaida cha ubadilishaji	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	inayotambulika kama lugha rasmi	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	maji ya bomba yanaweza kunywa	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	kununua maji ya madini na gesi	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	ncha inathaminiwa lakini haihitajiki	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	usafiri wa jiji	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	inaweza kununuliwa kwenye kisanduku cha tikiti kiotomatiki cha kituo cha basi	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	kibanda cha habari mahali pa makusanyiko	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	programu ya Jumatatu ya Mwangaza	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	haki ya harakati	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Huduma ya Kiekumene	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Mpira wa Congress	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Bodi ya Wakurugenzi Inajibu	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	mkutano wa wataalamu	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	mnada wa mkataba	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	kamati ya UEA (Chama cha Kiesperanto cha Ulimwenguni)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	mshiriki wa kongamano aliyesajiliwa	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	fomu ya usajili yenye nambari ya kongamano	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	kutoa huduma zote kama ilivyo kwenye jarida la pili	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	kushiriki chumba bila mpangilio kwa wageni	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	inapatikana tu kwa wanaokubali mapema	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	isipokuwa imeonyeshwa mahali pengine	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	ziara zitaambatana na mwongozo	tours will be accompanied by a guide	grupo	alternativoj	prononco
