C.sw content.tsv
Level	Esperanto	sw	en-us	Grupo	Alternativoj	Pronoco
level	senti	kuhisi, kuhisi	to feel, to sense	grupo	alternativoj	prononco
level	blanka	nyeupe, tupu	white, blank	grupo	alternativoj	prononco
level	simpla	rahisi	simple	grupo	alternativoj	prononco
level	rimarki	kutambua	to notice	grupo	alternativoj	prononco
level	lingvo	lugha, lugha	a language, tongue	grupo	alternativoj	prononco
level	ŝanĝi	kubadilika, kugeuka	to change, to turn	grupo	alternativoj	prononco
level	renkonti	kukutana, kukutana, kukutana	to meet, to encounter, to come accross	grupo	alternativoj	prononco
level	uzi	kutumia	to use	grupo	alternativoj	prononco
level	timi	kuogopa, kuogopa	to fear, to be afraid of	grupo	alternativoj	prononco
level	vera	kweli, kweli	real, true	grupo	alternativoj	prononco
level	sola	peke yake, pekee, pekee, pekee	alone, only, sole, solitary	grupo	alternativoj	prononco
level	paco	amani, amani	peace, a peace	grupo	alternativoj	prononco
level	rakonti	kusimulia, kusimulia, kusimulia	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	rangi, rangi	color, a color	grupo	alternativoj	prononco
level	pura	safi, safi	clean, pure	grupo	alternativoj	prononco
level	aŭdi	kusikia	to hear	grupo	alternativoj	prononco
level	punkto	uhakika, nukta, doa	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	mdomo	a mouth	grupo	alternativoj	prononco
level	araneo	buibui	a spider	grupo	alternativoj	prononco
level	serĉi	kutafuta, kutafuta, kutafuta	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	barua	a letter	grupo	alternativoj	prononco
level	frua	mapema, mapema	early, premature	grupo	alternativoj	prononco
level	grava	muhimu, serious	important, serious	grupo	alternativoj	prononco
level	nigra	nyeusi	black	grupo	alternativoj	prononco
level	trankvila	utulivu, utulivu	tranquil, calm	grupo	alternativoj	prononco
level	flanko	upande	a side	grupo	alternativoj	prononco
level	libroj	vitabu	books	grupo	alternativoj	prononco
level	kuri	kukimbia	to run	grupo	alternativoj	prononco
level	dolĉa	tamu	sweet	grupo	alternativoj	prononco
level	popolo	watu, watu, taifa	people, folk, nation	grupo	alternativoj	prononco
level	hundo	mbwa	a dog	grupo	alternativoj	prononco
level	fenestro	dirisha	a window	grupo	alternativoj	prononco
level	aĝo	umri (miaka)	age (years old)	grupo	alternativoj	prononco
level	libron	kitabu (lengo, lawama)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	kidole	a finger	grupo	alternativoj	prononco
level	resto	salio, kupumzika, kukaa	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	jino	a tooth	grupo	alternativoj	prononco
level	kuiri	kupika	to cook	grupo	alternativoj	prononco
level	lavi	kuosha	to wash	grupo	alternativoj	prononco
level	mia	yangu	my	grupo	alternativoj	prononco
level	piedo	mguu, paw	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	Kusikiliza	to listen	grupo	alternativoj	prononco
level	tablo	meza	a table	grupo	alternativoj	prononco
level	fali	kuanguka, kushuka	to fall, to drop	grupo	alternativoj	prononco
level	familio	familia	a family	grupo	alternativoj	prononco
level	via	yako	your	grupo	alternativoj	prononco
level	vizaĝo	uso	a face	grupo	alternativoj	prononco
level	ĝusta	sahihi (sahihi), sahihi, sahihi	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	usiku	a night	grupo	alternativoj	prononco
level	mezo	kati, wastani, wastani	a middle, average, mean	grupo	alternativoj	prononco
level	historio	historia, historia	history, a history	grupo	alternativoj	prononco
level	interesi	kwa maslahi	to interest	grupo	alternativoj	prononco
level	administri	kusimamia, kusimamia	to manage, to administer	grupo	alternativoj	prononco
level	aero	hewa, hewa (gesi)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	yake	its	grupo	alternativoj	prononco
level	maro	bahari	a sea	grupo	alternativoj	prononco
level	fakto	ukweli	a fact	grupo	alternativoj	prononco
level	lasi	kuondoka, kuachilia, kuruhusu, kuruhusu	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	mnyama, mnyama	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	kuongoza, kuongoza	to lead, to guide	grupo	alternativoj	prononco
level	avo	babu	a grandfather	grupo	alternativoj	prononco
level	afabla	mwenye urafiki, mkarimu, mkarimu	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	zao	their	grupo	alternativoj	prononco
level	korpo	mwili	a body	grupo	alternativoj	prononco
level	pordo	mlango, lango	a door, a gate	grupo	alternativoj	prononco
level	forgesi	kusahau	to forget	grupo	alternativoj	prononco
level	kafo	kahawa, kahawa	coffee, a coffee	grupo	alternativoj	prononco
level	brui	kufanya kelele	to make noise	grupo	alternativoj	prononco
level	brili	kuangaza	to shine	grupo	alternativoj	prononco
level	gazeto	gazeti, gazeti, jarida (=magazino)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	jicho	an eye	grupo	alternativoj	prononco
level	servi	kutumikia	to serve	grupo	alternativoj	prononco
level	vento	upepo, upepo	wind, a wind	grupo	alternativoj	prononco
level	ludi	kucheza	to play	grupo	alternativoj	prononco
level	haro	nywele	a hair	grupo	alternativoj	prononco
level	arbo	mti	a tree	grupo	alternativoj	prononco
level	ŝia	yake	her	grupo	alternativoj	prononco
level	lia	yake	his	grupo	alternativoj	prononco
level	plumo	manyoya, kalamu	a feather, a pen	grupo	alternativoj	prononco
level	bildo	picha, picha	a picture, an image	grupo	alternativoj	prononco
level	paŝi	kupiga hatua, kutembea, kupiga hatua, kupiga hatua	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	nene, mafuta, ujasiri	thick, fat, bold	grupo	alternativoj	prononco
level	sia	ya mtu mwenyewe	one's own	grupo	alternativoj	prononco
level	konsenti	kukubali (hilo), kukubaliana (na), kuidhinisha (ya), kukubaliana (na), kukubali	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	majira ya joto, majira ya joto	summer, a summer	grupo	alternativoj	prononco
level	lumi	kuangaza, kutoa mwanga	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	anga	a sky	grupo	alternativoj	prononco
level	vintro	majira ya baridi, majira ya baridi	winter, a winter	grupo	alternativoj	prononco
level	volonta	kwa hiari (kutoka moyoni), kwa hiari	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	vuli, vuli, vuli	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	kukumbuka, kukumbuka	to remember, to recall	grupo	alternativoj	prononco
level	printempo	chemchemi, chemchemi	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	bustani	a garden	grupo	alternativoj	prononco
level	aĉeti	kununua, kununua	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	wiki	a week	grupo	alternativoj	prononco
level	vitro	kioo (vitreous nyenzo)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	mvua, mvua	rain, a rain	grupo	alternativoj	prononco
level	frukto	matunda	a fruit	grupo	alternativoj	prononco
level	necesa	muhimu	necessary	grupo	alternativoj	prononco
level	bono	wema	goodness	grupo	alternativoj	prononco
level	erari	kukosea, kufanya kosa, kufanya makosa	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	nyumba	a home	grupo	alternativoj	prononco
level	naturo	asili, asili, tabia	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	wingu, wingu	cloud, a cloud	grupo	alternativoj	prononco
level	bone	vizuri	well	grupo	alternativoj	prononco
level	momento	muda mfupi	a moment	grupo	alternativoj	prononco
level	direkto	mwelekeo	a direction	grupo	alternativoj	prononco
level	kontenta	maudhui, kuridhika, kuridhika, kuridhika	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	waridi	a rose	grupo	alternativoj	prononco
level	fajro	moto	a fire	grupo	alternativoj	prononco
level	kuraci	kuponya, kuponya, kutibu	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	kupiga, kubisha, kupiga makofi, kupiga, kupiga	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	mpendwa, mpendwa, mpendwa, mpendwa, ghali	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	kukubali	to accept	grupo	alternativoj	prononco
level	minuto	dakika	a minute	grupo	alternativoj	prononco
level	espero	matumaini	a hope	grupo	alternativoj	prononco
level	linio	mstari	a line	grupo	alternativoj	prononco
level	neĝo	theluji, theluji	snow, a snow	grupo	alternativoj	prononco
level	koleri	kuwa na hasira, kuhisi hasira	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	mafanikio	a success	grupo	alternativoj	prononco
level	plori	kulia, kulia	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	sifuri, hapana	zero, nil	grupo	alternativoj	prononco
level	angulo	pembe, kona (mahali pa mbali)	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	amri, uhusiano ulioamriwa	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	meli	a ship	grupo	alternativoj	prononco
level	blua	bluu	blue	grupo	alternativoj	prononco
level	sufiĉa	kutosha, kutosha, kutosha	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	mtaa	a street	grupo	alternativoj	prononco
level	vilaĝo	kijiji, mji	a village, a town	grupo	alternativoj	prononco
level	utila	muhimu	useful	grupo	alternativoj	prononco
level	rondo	mduara, klabu	a circle, a club	grupo	alternativoj	prononco
level	preta	tayari	ready	grupo	alternativoj	prononco
level	orelo	sikio	an ear	grupo	alternativoj	prononco
level	papero	karatasi, karatasi	paper, a paper	grupo	alternativoj	prononco
level	rivero	Mto	a river	grupo	alternativoj	prononco
level	zorgi	kutunza, kutunza	to care for, to look after	grupo	alternativoj	prononco
level	arto	sanaa	an art	grupo	alternativoj	prononco
level	kreski	kukua, kuongezeka	to grow, to increase	grupo	alternativoj	prononco
level	nazo	pua	a nose	grupo	alternativoj	prononco
level	konsili	kushauri, kushauri	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	kupita, kupita	to pass, to pass by	grupo	alternativoj	prononco
level	fero	chuma (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	kutawala, kutawala, kudhibiti	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	nauli	to fare	grupo	alternativoj	prononco
level	larĝa	pana, pana, kubwa	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	jasiri, jasiri	courageous, brave	grupo	alternativoj	prononco
level	kolo	shingo	a neck	grupo	alternativoj	prononco
level	propra	mwenyewe, mtu mwenyewe	own, one's own	grupo	alternativoj	prononco
level	plezuro	furaha, furaha	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	kusamehe, kusamehe	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	kuridhika, kamili, kamili	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	kuita, kuita	to call, to summon	grupo	alternativoj	prononco
level	marto	Machi	March	grupo	alternativoj	prononco
level	seĝo	kiti	a chair	grupo	alternativoj	prononco
level	majo	Mei	May	grupo	alternativoj	prononco
level	tuŝi	kugusa	to touch	grupo	alternativoj	prononco
level	premi	kushinikiza, kufinya	to press, to squeeze	grupo	alternativoj	prononco
level	julio	Julai	July	grupo	alternativoj	prononco
level	kato	paka	a cat	grupo	alternativoj	prononco
level	glaso	glasi (ya divai)	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	Septemba	September	grupo	alternativoj	prononco
level	verda	kijani	green	grupo	alternativoj	prononco
level	postuli	kudai, kubandika, kuhitaji	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	mjomba	an uncle	grupo	alternativoj	prononco
level	novembro	Novemba	November	grupo	alternativoj	prononco
level	laca	uchovu, uchovu, uchovu	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	maziwa, maziwa	milk, a milk	grupo	alternativoj	prononco
level	bruli	kuchoma	to burn	grupo	alternativoj	prononco
level	decidi	kuamua	to decide	grupo	alternativoj	prononco
level	plendi	kulalamika	to complain	grupo	alternativoj	prononco
level	saluti	kusalimia, kusalimia, kusalimia	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	thamani, thamani	a value, worth	grupo	alternativoj	prononco
level	sukero	sukari, sukari	sugar, a sugar	grupo	alternativoj	prononco
level	planko	sakafu, ardhi	a floor, a ground	grupo	alternativoj	prononco
level	vesto	nguo, nguo	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	kuvuta, kuteka, kuvuta	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	hali ya hewa, hali ya hewa	weather, a weather	grupo	alternativoj	prononco
level	turni	kugeuka, kugeuka	to turn, to turn around	grupo	alternativoj	prononco
level	peco	Kipande	a piece	grupo	alternativoj	prononco
level	fraŭlo	bachelor, mtu ambaye hajaoa	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	mkate	a bread	grupo	alternativoj	prononco
level	salti	kuruka, kuruka, hadi masika	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	gari (kwenye treni), gari, gari, kochi	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	kiungo, ligi	a link, a league	grupo	alternativoj	prononco
level	efektiva	halisi, halisi, kweli	actual, real, true	grupo	alternativoj	prononco
level	decembro	Desemba	December	grupo	alternativoj	prononco
level	korto	mahakama, ua, patio, quadrangle	a court, a courtyard, a patio, a quadrangle	grupo	alternativoj	prononco
level	tranĉi	kukata, kukata	to cut, to slice	grupo	alternativoj	prononco
level	ŝati	kupenda	to like	grupo	alternativoj	prononco
level	oktobro	Oktoba	October	grupo	alternativoj	prononco
level	kalkuli	kuhesabu, kuhesabu	to count, to calculate	grupo	alternativoj	prononco
level	rimedo	rasilimali, njia, suluhisho	resources, means, remedy	grupo	alternativoj	prononco
level	paki	kufunga	to pack	grupo	alternativoj	prononco
level	klaso	darasa	a class	grupo	alternativoj	prononco
level	gajni	kupata, kushinda, kupata	to gain, to win, to earn	grupo	alternativoj	prononco
level	intereso	maslahi	an interest	grupo	alternativoj	prononco
level	floro	ua, maua	a flower, a bloom	grupo	alternativoj	prononco
level	marŝi	kuandamana, kutembea	to march, to walk	grupo	alternativoj	prononco
level	grupo	kikundi	a group	grupo	alternativoj	prononco
level	aŭgusto	Agosti	August	grupo	alternativoj	prononco
level	junio	Juni	June	grupo	alternativoj	prononco
level	brako	mkono, mkono wa juu	an arm, an upper arm	grupo	alternativoj	prononco
level	konstruaĵo	jengo	a building	grupo	alternativoj	prononco
level	aprilo	Aprili	April	grupo	alternativoj	prononco
level	februaro	Februari	February	grupo	alternativoj	prononco
level	pentraĵo	picha, mchoro	a picture, a painting	grupo	alternativoj	prononco
level	luno	mwezi, mwezi	moon, a moon	grupo	alternativoj	prononco
level	ideo	wazo	an idea	grupo	alternativoj	prononco
level	novaĵo	habari	a news	grupo	alternativoj	prononco
level	vendi	kuuza, kuuza	to sell, to vend	grupo	alternativoj	prononco
level	kruco	msalaba	a cross	grupo	alternativoj	prononco
level	kokaĵo	kuku, kuku	poultry, chicken	grupo	alternativoj	prononco
level	monato	mwezi	a month	grupo	alternativoj	prononco
level	porkaĵo	nyama ya nguruwe	pork	grupo	alternativoj	prononco
level	maniero	namna, namna, namna	a manner, a way, a mode	grupo	alternativoj	prononco
level	bovaĵo	nyama ya ng'ombe	beef	grupo	alternativoj	prononco
level	opinii	kufikiria, kuwa na maoni, kutoa maoni	to think, to have an opinion, to opine	grupo	alternativoj	prononco
level	glaciaĵo	ice cream, ice cream	an ice cream, icecream	grupo	alternativoj	prononco
level	elekti	kuchagua, kuchagua, kuchagua	to choose, to elect, to pick out	grupo	alternativoj	prononco
level	agi	kutenda	to act	grupo	alternativoj	prononco
level	ovaĵo	omelette, mayai ya kuchemsha	an omelette, scrambled eggs	grupo	alternativoj	prononco
level	ŝafaĵo	kondoo	mutton	grupo	alternativoj	prononco
level	komuna	kawaida	common	grupo	alternativoj	prononco
level	dubi	kutilia shaka	to doubt	grupo	alternativoj	prononco
level	pakaĵo	mfuko, mizigo, mizigo	a package, a luggage, a baggage	grupo	alternativoj	prononco
level	freŝa	safi, hivi karibuni	fresh, recent	grupo	alternativoj	prononco
level	adreso	anwani	an address	grupo	alternativoj	prononco
level	araneaĵo	utando wa buibui	a spiderweb	grupo	alternativoj	prononco
level	horloĝo	saa, saa	a clock, a watch	grupo	alternativoj	prononco
level	manĝaĵo	chakula	a food	grupo	alternativoj	prononco
level	male	kinyume chake	on the contrary	grupo	alternativoj	prononco
level	radio	ray, redio, mionzi, boriti	a ray, a radio, a radiation, a beam	grupo	alternativoj	prononco
level	manĝado	kula, kula hatua	eating, eating action	grupo	alternativoj	prononco
level	dolori	kuumiza, kuumiza, kuwa chungu, kuumiza	to pain, to ache, to be painful, to hurt	grupo	alternativoj	prononco
level	instruado	mafundisho, mafundisho	teaching, instruction	grupo	alternativoj	prononco
level	muziko	muziki, muziki	music, a music	grupo	alternativoj	prononco
level	neniom	hakuna kiasi, hakuna kitu (wingi), hakuna	no amount, nothing (quantity), none	grupo	alternativoj	prononco
level	lerta	mstadi, mjanja	skillful, dexterous	grupo	alternativoj	prononco
level	administrado	utawala, usimamizi	administration, management	grupo	alternativoj	prononco
level	voĉo	sauti, kura	a voice, a vote	grupo	alternativoj	prononco
level	preferi	kupendelea	to prefer	grupo	alternativoj	prononco
level	viziti	kutembelea, kupiga simu	to visit, to call on	grupo	alternativoj	prononco
level	nia	wetu	our	grupo	alternativoj	prononco
level	sako	gunia, mfuko	a sack, a bag	grupo	alternativoj	prononco
