A.ja-jp content.tsv
Level	Esperanto	ja-jp	en-us	Grupo	Alternativoj	Pronoco
level	se ne timis	怖がらなければ	if not afraid	grupo	alternativoj	prononco
level	lin timis	彼を怖がらせた	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	彼を怖がっていたなら	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	彼を怖がらなければ	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	確かに尊敬していた	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	少なくとも～について考えた	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	~ する前に	before ~	grupo	alternativoj	prononco
level	kontentigi lin	彼を満足させる	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	彼の不満を引き起こす	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	~の不満を引き起こす前に	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	~を決める前に	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	~の不満を引き起こすことを決める	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	彼を満足させることを決める	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	彼の不満を買うことに決める前に	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	そのこと、有用な彼	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	主に日中に役立つ	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	不快な邪魔をする	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	自分自身で	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	不愉快で迷惑をかける	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	自分自身で不愉快・迷惑をかける	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	木がたくさんある場所に	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	その時、誰かが道に迷ったその	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	人里離れた野原に	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	そして道から外れて迷子になる	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	背が高く、巨大な体格	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	~を通過するのに成功しなかった	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	その小さな茂みの間に	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	自然そのままを触る以外に	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	一般的に湿った	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	湿った野生のものの真ん中に	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	じめじめとした野生のもの、その真ん中に〜。	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	彼は苦労して歩を進めた	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	経験だった	it was an experience	grupo	alternativoj	prononco
level	ne malofte	珍しくない	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	傷つけられ、いつも不愉快な	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	~すればするほど	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	人生で前に進んでいった	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	あの城の森の中に	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	前に進むにつれて、ますます～が嫌いになった	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	夜の自然が嫌いになった	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	見やすい目を持つ男	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	目、よく見える彼	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	暗闇の中でよく見える	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	力強く行くものを見つめていた	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	私たちの産業家の	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	彼は微笑んだ	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	その男のそばに	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	警官の服の上に	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	別の人が立っていた	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	同じような服を着ている	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	ここの後者は女性だった	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	私たち行きましょう	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	その男は小声で言った。	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	自分の同居人の耳元で	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	今が適切な瞬間だ	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	二人ともすぐにその人の元へ歩いて行った	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	彼らは念入りに～をした	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	できる限り～する	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	できるだけ静かに (kiel eble)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	できるだけ音を立てないように (laŭeble)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	彼らはほぼ完全に成功した	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	このような不快な状況で	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	不愉快な状況、木々が自分の枝を投げるそのような	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	自分の濡れた枝を投げた	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	その顔でまっすぐに	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	その産業家の	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	足の多い小動物たちが	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	彼の足をつかんだ	took his feet	grupo	alternativoj	prononco
level	por promenejo	遊歩道へ	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	自然が彼の足を落とした	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	最も痛く	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	彼の足をピットに落とした	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	水で満たされたピット	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	悪臭を放つ水	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	彼はすぐにその考えにたどり着いた	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	準備をしておかなければならない	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	ここに	here	grupo	alternativoj	prononco
level	iu ajn ~	~した誰でも（どんな～であろうと）	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	どんな不快な出会いにも準備された	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	何かを (その何でも)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	彼はどんなものでも待っていた	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	人の声以外に	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	声が聞こえたとき、～した	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	すぐ近くに聞こえた	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	彼は見事な走り幅跳びをした	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	誰が彼の心を動かしたのか	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	その唇まで上向きに	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	平安を取り戻すために	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	少しの静けさ	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	小さなランタンから出るその光	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	誰かが彼の目を直に指差した	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	そのランタン、誰かが彼の目に指差したその	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	平穏の回復を妨害した	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	彼に照らされた、～だと	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	その人の姿、そのランタンを持っている彼は	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	警察の服を着ている	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	あなた、ここで何をしているのですか？	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	その権威ある声が聞こえる	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	~を言ってみてください	please talk ~	grupo	alternativoj	prononco
level	iom klare	もう少し明確に	a little clear	grupo	alternativoj	prononco
level	la alia diris	他の人は言った	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	もっと重いトーンで	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	私は散歩をする	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	あなたはその農場を散歩する	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	あの公爵夫人の	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	その公爵夫人のその農場	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	真夜中に	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	あの公爵夫人があなたを招待しましたか？	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	彼女は～について知っていますか？	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	あなたの出席について	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	ここにあなたが出席したこと	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	私はあなたに～をお願いしなければなりません	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	私に付いてきてくれるようお願いします	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	そして彼は～を説明した	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	説明した、～することを	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	その不器用な試みから	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	その公爵夫人を捕まえようとしたその不器用な試みから	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	~のおかげで	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	テロリストのおかげで	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	その警察は注意深く調査する	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	調査する、何が起こるか	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	その周辺で起こる	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	その城の	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	その城の周辺	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	その産業家に	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	映った、～だと	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	彼の心臓が今度は落ちた	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	彼の足元まで落ちた	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	彼は知っている、～であることを	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	彼は彼が～を見つけようとするのが難しいだけだ。	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	納得のいく説明を探す	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	自分の出席について	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	その思い、あの公爵夫人がすべてを知っているというその思いは	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	その考えが彼の小さな希望を奪い去った	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	小さな希望	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	小さな希望、残っていたその	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	その警官の最初の数言の後	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	~ やればやるほど～だ	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	長ければ長いほどいい	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	いくらでも構わない	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	15分前に	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	彼らは戻ってきた	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	その恐ろしい不幸の後	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	その人々は去っていった	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	そしてそれらの古い都市は崩壊した	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	私たちは再びあなたを見なければならない	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	頻繁になればなるほど	the more often	grupo	alternativoj	prononco
level	mi pripensas	私は考える	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	もっともっと私は怒る	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	彼女は～に住んでいる	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	どんな家でも	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	また会いましょうか？	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	どこでもそしていつでも	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	いつ私が～を再び受け取るのだろうか？	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	その本の残りの半分を	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	あなたは～を必要としますか？	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	一四半期以上必要とする	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	そのようなことのために	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	なぜ～するのか？	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	さらに寒い	the colder	grupo	alternativoj	prononco
level	ju pli longe	古くなればなるほど	the longer	grupo	alternativoj	prononco
level	ni atendas ~	私たちは～を待つ	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	あなたは～に満足していますか？	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	どんな男とでも	with any man	grupo	alternativoj	prononco
