B.en-us content.tsv
Level	Esperanto	en-us	fr	Grupo	Alternativoj	Pronoco
level	pagis sed ne ricevis kvitancon	paid but did not receive a receipt	payé mais n'a pas reçu de reçu	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	can pay as a group through local society	peut payer en groupe via la société locale	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	is there a refund if not present?	est-ce qu'on rembourse en cas d'absence ?	grupo	alternativoj	prononco
level	ne mendis specialan programon	did not order a special program	n'a pas commandé un programme spécial	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	how can someone order additionally?	comment quelqu'un peut-il commander en plus ?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	how can someone pay for an additional order?	comment quelqu'un peut-il payer une commande supplémentaire ?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	can we see a list of registrants?	peut-on voir une liste des inscrits ?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	my name is not in the list of registrants	mon nom n'est pas dans la liste des inscrits	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	could you please check the list?	pourriez-vous s'il vous plaît vérifier la liste ?	grupo	alternativoj	prononco
level	post la limdato de mendado	after the order deadline	après la date limite de commande	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	can someone join furthermore?	quelqu'un peut-il rejoindre en plus ?	grupo	alternativoj	prononco
level	rezervi hotelon kune	to book a hotel together	réserver un hôtel ensemble	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	someone is booking a hotel, do you want to come along?	on réserve un hôtel, tu veux venir ?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	if there was a free room, I want to book it	s'il y avait une chambre libre, je veux la réserver	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	is it possible to book a hotel on site?	est-il possible de réserver un hôtel sur place ?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	should we buy a plane ticket together?	on devrait acheter un billet d'avion ensemble ?	grupo	alternativoj	prononco
level	bileto de kiu dato	ticket from which date	billet à partir de quelle date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	shall we accompany you to the airport?	est-ce qu'on accompagne à l'aéroport ?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	is there a guide at the airport?	y a-t-il un guide à l'aéroport ?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	does someone have to go to the convention place by oneself?	doit-on se rendre au congrès par soi-même ?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	box office of the convention place	guichet du congrès	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	I paid but my name tag can't be found	J'ai payé mais mon badge est introuvable	grupo	alternativoj	prononco
level	volas registriĝi surloke	wants to register on the spot	veut s'inscrire sur place	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	paid in group, yet why is it not marked?	payé en groupe, mais pourquoi ce n'est pas marqué ?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	a conference bag with conference book and other information materials	un sac du congrès avec un livre du congrès et d'autres informations	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	rector's hall, exhibition	salle du recteur, exposition	grupo	alternativoj	prononco
level	malfermo kaj fermo	opening and closing	ouverture et fermeture	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	KER (Common European Framework of Reference) examination place	Lieu d'examen KER (Cadre Européen Commun de Référence)	grupo	alternativoj	prononco
level	kongresa komitato	congressional committee	comité du Congrès	grupo	alternativoj	prononco
level	komitato de asocio	association committee	comité de l'association	grupo	alternativoj	prononco
level	kongresa bankedo	convention banquet	banquet de congrès	grupo	alternativoj	prononco
level	Interkona Vespero	Evening of getting to know each other	Soirée pour faire connaissance	grupo	alternativoj	prononco
level	solena inaŭguro	grand opening	inauguration solennelle	grupo	alternativoj	prononco
level	Zamenhofa halo	Zamenhof hall	Salle Zamenhof	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (International Congress University)	IKU (Université Internationale du Congrès)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	KER examination at four levels (Common European Framework of Reference)	Examen KER à quatre niveaux (Cadre européen commun de référence)	grupo	alternativoj	prononco
level	internacia arta vespero	international art evening	soirée artistique internationale	grupo	alternativoj	prononco
level	solena fermo	solemn closing	clôture solennelle	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	book service with Esperanto books	service de livres avec des livres en espéranto	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (International Academy of Sciences)	AIS (Académie Internationale des Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (World Anarchist Association)	SAT (Association Anarchiste Mondiale)	grupo	alternativoj	prononco
level	prelegoj enuaj	boring lectures	discours ennuyeux	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	duty officers for various departments	experts dans divers domaines	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	buty officers cooperate as a team	les experts collaborent à travers Skype	grupo	alternativoj	prononco
level	vojaĝa agento	a travel agent	Un agent de voyage	grupo	alternativoj	prononco
level	aviadila bileto	a plane ticket	un billet d'avion	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	canceled the hotel and plane ticket	annulé l'hôtel et le billet d'avion	grupo	alternativoj	prononco
level	kongresa kuriero	convention courier	courrier du congrès	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	first newsletter, second newsletter	première newsletter, deuxième newsletter	grupo	alternativoj	prononco
level	kongresa temo	congress theme	thème du congrès	grupo	alternativoj	prononco
level	paroligaj kursoj	speaking courses	cours d'expression orale	grupo	alternativoj	prononco
level	provizoraj programoj	temporary programs	programmes temporaires	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	general conditions of ordering	conditions générales de commande	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	pre-congress tours	excursions pré-congrès	grupo	alternativoj	prononco
level	post-kongresa ekskurso	a post-congress tour	excursion post-congrès	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	full-day tours	excursions d'une journée entière	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	half-day tours	excursions d'une demi-journée	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	a table of during-congress tours	tableau des excursions pendant le congrès	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	events around the UK (Universal Congress)	événements autour de UK (Congrès Universel)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	contacts with mass media	contacts avec les médias de masse	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	vice president presided over the program	le vice-président a présidé le programme	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	with country authorities	avec les autorités du pays	grupo	alternativoj	prononco
level	sekretario, kasisto	secretary, treasurer	secrétaire, trésorier	grupo	alternativoj	prononco
level	artaj aranĝoj	arts events	événements artistiques	grupo	alternativoj	prononco
level	Infana Kongreseto	Children's Congress	Congrès des enfants	grupo	alternativoj	prononco
level	sociaj retejoj	social websites	réseaux sociaux	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	director of the congress theme	directeur du thème du congrès	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	rector of IKU (International Congress University)	recteur de l'IKU (Université du Congrès International)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	health insurance and travel insurance	assurance maladie et assurance voyage	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	documents and visas	documents et visas	grupo	alternativoj	prononco
level	valida identigilo	a valid ID	une pièce d'identité valide	grupo	alternativoj	prononco
level	pasporto valida	a valid passport	un passeport valide	grupo	alternativoj	prononco
level	reguloj pri viz-donado	visa-issuance rules	règles de délivrance des visas	grupo	alternativoj	prononco
level	akiro de vizo	obtaining a visa	obtention de visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (central office) of UEA (Universal Esperanto Association)	CO (bureau central) de l'UEA (Association universelle d'espéranto)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	to download the official confirmation letter (invitation letter)	pour télécharger la lettre de confirmation officielle (lettre d'invitation)	grupo	alternativoj	prononco
level	uzante la mendilon	using the order form	en utilisant le formulaire de commande	grupo	alternativoj	prononco
level	al la viz-dona instanco	to the visa issuing authority	à l'autorité délivrant les visas	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	the official congress duration	la durée officielle du congrès	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	booked accommodation through UEA (Universal Esperanto Association)	a réservé un logement via l'UEA (Association Universelle d'Espéranto)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	to inform about possible changes	informer sur d'éventuels changements	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	to get travel insurance	obtenir une assurance voyage	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	except for the cancellation of the trip	sauf annulation du voyage	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	insurance covers health treatment	l'assurance couvre les frais médicaux	grupo	alternativoj	prononco
level	kaze de la akcidentoj	in case of the accidents	en cas d'accident	grupo	alternativoj	prononco
level	deponi la valizojn	to deposit the suitcases	déposer les valises	grupo	alternativoj	prononco
level	internacia flug-haveno	international airport	aéroport international	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	to go by bus or taxi or car	aller en bus, en taxi ou en voiture	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	the ride takes about 40 minutes	le trajet dure environ 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	to use the subway to the bus stop	utiliser le métro jusqu'à l'arrêt de bus	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	also landed at another airport	a également atterri dans un autre aéroport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	for congress-related matters	pour les questions liées au congrès	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	official currency is euro	l'unité monétaire officielle est l'euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	store accepts credit cards	le magasin accepte les cartes de crédit	grupo	alternativoj	prononco
level	je ordinara kurzo	at ordinary exchange rate	au taux de change ordinaire	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	recognized as an official language	reconnue comme langue officielle	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	tap water is drinkable	l'eau du robinet est potable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	to buy mineral water with gas	acheter de l'eau minérale avec du gaz	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	tip appreciated but not required	pourboire apprécié mais pas obligatoire	grupo	alternativoj	prononco
level	urba transportilo	city transport	transports urbains	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	can be purchased at a bus stop's automatic ticket box	achetable au guichet automatique de la gare	grupo	alternativoj	prononco
level	informa budo en kongresejo	information booth in convention place	stand d'information sur le lieu du congrès	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	program of the Enlightenment Monday	programme du Lundi de formation	grupo	alternativoj	prononco
level	movada foiro	movement fair	foire du mouvement	grupo	alternativoj	prononco
level	Ekumena Diservo	Ecumenical Service	Service œcuménique	grupo	alternativoj	prononco
level	Kongresa Balo	Congressional Ball	Bal du Congrès	grupo	alternativoj	prononco
level	Estraro Respondas	Board of Directors Responds	Le conseil d'administration répond	grupo	alternativoj	prononco
level	faka kunsido	specialist meeting	réunion de spécialistes	grupo	alternativoj	prononco
level	kongresa aŭkcio	convention auction	vente aux enchères du congrès	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	committee of UEA (Universal Esperanto Association)	comité de l'UEA (Association universelle d'espéranto)	grupo	alternativoj	prononco
level	registrita kongresano	registered congress participant	participant inscrit au congrès	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	registration form with congress number	formulaire d'inscription avec numéro de congrès	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	to deliver all services as in the second newsletter	fournir tous les services selon le deuxième bulletin	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	random room sharing of strangers	partage aléatoire de chambre avec des inconnus	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	available only to advance consenters	disponible uniquement pour les consentants avancés	grupo	alternativoj	prononco
level	krom se aliloke indikite	unless indicated in other place	sauf indication contraire	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	tours will be accompanied by a guide	les excursions seront accompagnées par un guide	grupo	alternativoj	prononco
