C.lt content.tsv
Level	Esperanto	lt	en-us	Grupo	Alternativoj	Pronoco
level	ŝanĝi	keisti, pasukti	to change, to turn	grupo	alternativoj	prononco
level	renkonti	susitikti, susidurti, susidurti	to meet, to encounter, to come accross	grupo	alternativoj	prononco
level	uzi	naudoti	to use	grupo	alternativoj	prononco
level	timi	bijoti, bijoti	to fear, to be afraid of	grupo	alternativoj	prononco
level	vera	tikra, tiesa	real, true	grupo	alternativoj	prononco
level	sola	vienišas, vienintelis, vienišas, vienišas	alone, only, sole, solitary	grupo	alternativoj	prononco
level	paco	ramybė, ramybė	peace, a peace	grupo	alternativoj	prononco
level	rakonti	pasakoti, pasakoti, susieti	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	spalva, spalva	color, a color	grupo	alternativoj	prononco
level	pura	švarus, švarus	clean, pure	grupo	alternativoj	prononco
level	aŭdi	girdėti	to hear	grupo	alternativoj	prononco
level	punkto	taškas, taškas, taškas	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	burna	a mouth	grupo	alternativoj	prononco
level	araneo	voras	a spider	grupo	alternativoj	prononco
level	serĉi	ieškoti, ieškoti, ieškoti	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	laiškas	a letter	grupo	alternativoj	prononco
level	frua	anksti, per anksti	early, premature	grupo	alternativoj	prononco
level	grava	svarbus, rimtas	important, serious	grupo	alternativoj	prononco
level	nigra	juodas	black	grupo	alternativoj	prononco
level	trankvila	ramus, ramus	tranquil, calm	grupo	alternativoj	prononco
level	flanko	pusė	a side	grupo	alternativoj	prononco
level	libroj	knygos	books	grupo	alternativoj	prononco
level	kuri	bėgti	to run	grupo	alternativoj	prononco
level	dolĉa	saldus	sweet	grupo	alternativoj	prononco
level	popolo	žmonės, žmonės, tauta	people, folk, nation	grupo	alternativoj	prononco
level	hundo	šuo	a dog	grupo	alternativoj	prononco
level	fenestro	langas	a window	grupo	alternativoj	prononco
level	aĝo	amžius (m.)	age (years old)	grupo	alternativoj	prononco
level	libron	knyga (objektyvas, priekaištas)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	pirštu	a finger	grupo	alternativoj	prononco
level	resto	likutis, poilsis, pasilikimas	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	dantis	a tooth	grupo	alternativoj	prononco
level	kuiri	virti	to cook	grupo	alternativoj	prononco
level	lavi	plauti	to wash	grupo	alternativoj	prononco
level	mia	mano	my	grupo	alternativoj	prononco
level	piedo	pėda, letena	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	klausytis	to listen	grupo	alternativoj	prononco
level	tablo	lentelė	a table	grupo	alternativoj	prononco
level	fali	kristi, nukristi	to fall, to drop	grupo	alternativoj	prononco
level	familio	šeima	a family	grupo	alternativoj	prononco
level	via	tavo	your	grupo	alternativoj	prononco
level	vizaĝo	veidas	a face	grupo	alternativoj	prononco
level	ĝusta	teisingas (teisingas), tikslus, tinkamas	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	naktis	a night	grupo	alternativoj	prononco
level	mezo	vidutinis, vidutinis, vidutinis	a middle, average, mean	grupo	alternativoj	prononco
level	historio	istorija, istorija	history, a history	grupo	alternativoj	prononco
level	interesi	į susidomėjimą	to interest	grupo	alternativoj	prononco
level	administri	valdyti, administruoti	to manage, to administer	grupo	alternativoj	prononco
level	aero	oras, oras (dujos)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	jos	its	grupo	alternativoj	prononco
level	maro	jūra	a sea	grupo	alternativoj	prononco
level	fakto	faktas	a fact	grupo	alternativoj	prononco
level	lasi	palikti, paleisti, leisti, leisti	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	gyvūnas, žvėris	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	vadovauti, vadovauti	to lead, to guide	grupo	alternativoj	prononco
level	avo	senelis	a grandfather	grupo	alternativoj	prononco
level	afabla	malonus, draugiškas, malonus, malonus	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	jų	their	grupo	alternativoj	prononco
level	korpo	kūnas	a body	grupo	alternativoj	prononco
level	pordo	durys, vartai	a door, a gate	grupo	alternativoj	prononco
level	forgesi	pamiršti	to forget	grupo	alternativoj	prononco
level	kafo	kava, kava	coffee, a coffee	grupo	alternativoj	prononco
level	brui	triukšmauti	to make noise	grupo	alternativoj	prononco
level	brili	šviesti	to shine	grupo	alternativoj	prononco
level	gazeto	žurnalas, laikraštis, periodinis leidinys (=žurnalas)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	Akis	an eye	grupo	alternativoj	prononco
level	servi	tarnauti	to serve	grupo	alternativoj	prononco
level	vento	vėjas, vėjas	wind, a wind	grupo	alternativoj	prononco
level	ludi	žaisti	to play	grupo	alternativoj	prononco
level	haro	plauką	a hair	grupo	alternativoj	prononco
level	arbo	medis	a tree	grupo	alternativoj	prononco
level	ŝia	ją	her	grupo	alternativoj	prononco
level	lia	jo	his	grupo	alternativoj	prononco
level	plumo	plunksna, rašiklis	a feather, a pen	grupo	alternativoj	prononco
level	bildo	paveikslas, vaizdas	a picture, an image	grupo	alternativoj	prononco
level	paŝi	žingsniuoti, eiti, žingsniuoti, žingsniuoti	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	storas, storas, drąsus	thick, fat, bold	grupo	alternativoj	prononco
level	sia	savo	one's own	grupo	alternativoj	prononco
level	konsenti	pripažinti (kad), sutikti (su), pritarti (iš), sutikti (su), sutikti	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	vasara, vasara	summer, a summer	grupo	alternativoj	prononco
level	lumi	šviesti, duoti šviesos	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	dangus	a sky	grupo	alternativoj	prononco
level	vintro	žiema, žiema	winter, a winter	grupo	alternativoj	prononco
level	volonta	norintis (iš širdies), savanoriškas	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	ruduo, ruduo, ruduo	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	prisiminti, prisiminti	to remember, to recall	grupo	alternativoj	prononco
level	printempo	pavasaris, pavasaris	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	sodas	a garden	grupo	alternativoj	prononco
level	aĉeti	pirkti, pirkti	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	savaitė	a week	grupo	alternativoj	prononco
level	vitro	stiklas (stiklinė medžiaga)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	lietus, lietus	rain, a rain	grupo	alternativoj	prononco
level	frukto	vaisius	a fruit	grupo	alternativoj	prononco
level	necesa	būtina	necessary	grupo	alternativoj	prononco
level	bono	gerumas	goodness	grupo	alternativoj	prononco
level	erari	klysti, suklysti, suklysti	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	namai	a home	grupo	alternativoj	prononco
level	naturo	gamta, prigimtis, charakteris	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	debesis, debesis	cloud, a cloud	grupo	alternativoj	prononco
level	bone	gerai	well	grupo	alternativoj	prononco
level	momento	akimirka	a moment	grupo	alternativoj	prononco
level	direkto	kryptis	a direction	grupo	alternativoj	prononco
level	kontenta	patenkintas, patenkintas, patenkintas, patenkintas	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	rožė	a rose	grupo	alternativoj	prononco
level	fajro	gaisras	a fire	grupo	alternativoj	prononco
level	kuraci	išgydyti, gydyti, gydyti	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	smogti, trankyti, pliaukštelėti, daužyti, smogti	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	mylimas, branginamas, mylimas, brangus, brangus	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	sutikti	to accept	grupo	alternativoj	prononco
level	minuto	minutė	a minute	grupo	alternativoj	prononco
level	espero	viltis	a hope	grupo	alternativoj	prononco
level	linio	linija	a line	grupo	alternativoj	prononco
level	neĝo	sniegas, sniegas	snow, a snow	grupo	alternativoj	prononco
level	koleri	pykti, jausti pyktį	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	sėkmė	a success	grupo	alternativoj	prononco
level	plori	verkti, verkti	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	nulis, nulis	zero, nil	grupo	alternativoj	prononco
level	angulo	kampas, kampas (atoki vieta)	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	tvarka, tvarkingas santykis	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	laivas	a ship	grupo	alternativoj	prononco
level	blua	mėlyna	blue	grupo	alternativoj	prononco
level	sufiĉa	pakankamai, pakankamai, adekvati	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	gatvė	a street	grupo	alternativoj	prononco
level	vilaĝo	kaimas, miestelis	a village, a town	grupo	alternativoj	prononco
level	utila	naudinga	useful	grupo	alternativoj	prononco
level	rondo	ratas, klubas	a circle, a club	grupo	alternativoj	prononco
level	preta	pasiruošę	ready	grupo	alternativoj	prononco
level	orelo	ausis	an ear	grupo	alternativoj	prononco
level	papero	popierius, popierius	paper, a paper	grupo	alternativoj	prononco
level	rivero	upė	a river	grupo	alternativoj	prononco
level	zorgi	prižiūrėti, prižiūrėti	to care for, to look after	grupo	alternativoj	prononco
level	arto	menas	an art	grupo	alternativoj	prononco
level	kreski	augti, didėti	to grow, to increase	grupo	alternativoj	prononco
level	nazo	nosis	a nose	grupo	alternativoj	prononco
level	konsili	patarti, patarti	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	praeiti, praeiti	to pass, to pass by	grupo	alternativoj	prononco
level	fero	geležis (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	valdyti, valdyti, kontroliuoti	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	mokėti	to fare	grupo	alternativoj	prononco
level	larĝa	platus, platus, didelis	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	drąsus, drąsus	courageous, brave	grupo	alternativoj	prononco
level	kolo	kaklą	a neck	grupo	alternativoj	prononco
level	propra	savas, savas	own, one's own	grupo	alternativoj	prononco
level	plezuro	malonumas, smagumas	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	atleisti, atleisti	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	patenkintas, pilnas, pilnas	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	paskambinti, iškviesti	to call, to summon	grupo	alternativoj	prononco
level	marto	Kovas	March	grupo	alternativoj	prononco
level	seĝo	kėdė	a chair	grupo	alternativoj	prononco
level	majo	Gegužė	May	grupo	alternativoj	prononco
level	tuŝi	paliesti	to touch	grupo	alternativoj	prononco
level	premi	spausti, spausti	to press, to squeeze	grupo	alternativoj	prononco
level	julio	liepos mėn	July	grupo	alternativoj	prononco
level	kato	katė	a cat	grupo	alternativoj	prononco
level	glaso	taurė vyno)	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	rugsėjis	September	grupo	alternativoj	prononco
level	verda	žalias	green	grupo	alternativoj	prononco
level	postuli	reikalauti, postuluoti, reikalauti	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	dėdė	an uncle	grupo	alternativoj	prononco
level	novembro	lapkritis	November	grupo	alternativoj	prononco
level	laca	pavargęs, pavargęs, pavargęs	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	pienas, pienas	milk, a milk	grupo	alternativoj	prononco
level	bruli	degti	to burn	grupo	alternativoj	prononco
level	decidi	nuspręsti	to decide	grupo	alternativoj	prononco
level	plendi	skųstis	to complain	grupo	alternativoj	prononco
level	saluti	pasisveikinti, pasisveikinti, pasisveikinti	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	vertybė, vertė	a value, worth	grupo	alternativoj	prononco
level	sukero	cukrus, cukrus	sugar, a sugar	grupo	alternativoj	prononco
level	planko	grindys, žemė	a floor, a ground	grupo	alternativoj	prononco
level	vesto	audiniai, drabužis	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	traukti, piešti, vilkti	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	oras, oras	weather, a weather	grupo	alternativoj	prononco
level	turni	apsisukti, apsisukti	to turn, to turn around	grupo	alternativoj	prononco
level	peco	gabalas	a piece	grupo	alternativoj	prononco
level	fraŭlo	bakalauras, nevedęs vyras	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	duona	a bread	grupo	alternativoj	prononco
level	salti	šokinėti, pašokti, spyruokliuoti	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	automobilis (traukinyje), vagonas, karieta, autobusas	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	nuoroda, lyga	a link, a league	grupo	alternativoj	prononco
level	efektiva	tikras, tikras, tikras	actual, real, true	grupo	alternativoj	prononco
level	decembro	gruodį	December	grupo	alternativoj	prononco
level	korto	kiemas, kiemas, terasa, keturkampis	a court, a courtyard, a patio, a quadrangle	grupo	alternativoj	prononco
level	tranĉi	pjaustyti, pjaustyti	to cut, to slice	grupo	alternativoj	prononco
level	ŝati	mėgti	to like	grupo	alternativoj	prononco
level	oktobro	Spalio mėn	October	grupo	alternativoj	prononco
level	kalkuli	skaičiuoti, skaičiuoti	to count, to calculate	grupo	alternativoj	prononco
level	rimedo	ištekliai, priemonės, priemonė	resources, means, remedy	grupo	alternativoj	prononco
level	paki	pakuoti	to pack	grupo	alternativoj	prononco
level	klaso	klasė	a class	grupo	alternativoj	prononco
level	gajni	laimėti, laimėti, uždirbti	to gain, to win, to earn	grupo	alternativoj	prononco
level	intereso	interesas	an interest	grupo	alternativoj	prononco
level	floro	gėlė, žydėjimas	a flower, a bloom	grupo	alternativoj	prononco
level	marŝi	žygiuoti, vaikščioti	to march, to walk	grupo	alternativoj	prononco
level	grupo	grupė	a group	grupo	alternativoj	prononco
level	aŭgusto	Rugpjūtis	August	grupo	alternativoj	prononco
level	junio	birželio mėn	June	grupo	alternativoj	prononco
level	brako	ranka, žastas	an arm, an upper arm	grupo	alternativoj	prononco
level	konstruaĵo	pastatas	a building	grupo	alternativoj	prononco
level	aprilo	Balandis	April	grupo	alternativoj	prononco
level	februaro	vasario mėn	February	grupo	alternativoj	prononco
level	pentraĵo	paveikslas, paveikslas	a picture, a painting	grupo	alternativoj	prononco
level	luno	mėnulis, mėnulis	moon, a moon	grupo	alternativoj	prononco
level	ideo	idėja	an idea	grupo	alternativoj	prononco
level	novaĵo	naujiena	a news	grupo	alternativoj	prononco
level	vendi	parduoti, parduoti	to sell, to vend	grupo	alternativoj	prononco
level	kruco	kryžius	a cross	grupo	alternativoj	prononco
level	kokaĵo	paukštiena, vištiena	poultry, chicken	grupo	alternativoj	prononco
level	monato	mėnesį	a month	grupo	alternativoj	prononco
level	porkaĵo	kiauliena	pork	grupo	alternativoj	prononco
level	maniero	būdas, būdas, būdas	a manner, a way, a mode	grupo	alternativoj	prononco
level	bovaĵo	jautiena	beef	grupo	alternativoj	prononco
level	opinii	mąstyti, turėti nuomonę, pareikšti nuomonę	to think, to have an opinion, to opine	grupo	alternativoj	prononco
level	glaciaĵo	ledai, ledai	an ice cream, icecream	grupo	alternativoj	prononco
level	elekti	pasirinkti, išrinkti, išsirinkti	to choose, to elect, to pick out	grupo	alternativoj	prononco
level	agi	veikti	to act	grupo	alternativoj	prononco
level	ovaĵo	omletas, kiaušinienė	an omelette, scrambled eggs	grupo	alternativoj	prononco
level	ŝafaĵo	aviena	mutton	grupo	alternativoj	prononco
level	komuna	bendras	common	grupo	alternativoj	prononco
level	dubi	abejoti	to doubt	grupo	alternativoj	prononco
level	pakaĵo	paketas, bagažas, bagažas	a package, a luggage, a baggage	grupo	alternativoj	prononco
level	freŝa	šviežias, nesenas	fresh, recent	grupo	alternativoj	prononco
level	adreso	adresą	an address	grupo	alternativoj	prononco
level	araneaĵo	voratinklis	a spiderweb	grupo	alternativoj	prononco
level	horloĝo	laikrodis, laikrodis	a clock, a watch	grupo	alternativoj	prononco
level	manĝaĵo	maistas	a food	grupo	alternativoj	prononco
level	male	Kita vertus	on the contrary	grupo	alternativoj	prononco
level	radio	spindulys, radijas, spinduliuotė, spindulys	a ray, a radio, a radiation, a beam	grupo	alternativoj	prononco
level	manĝado	valgymas, valgymo veiksmas	eating, eating action	grupo	alternativoj	prononco
level	dolori	skaudėti, skaudėti, skaudėti, skaudėti	to pain, to ache, to be painful, to hurt	grupo	alternativoj	prononco
level	instruado	mokymas, instruktažas	teaching, instruction	grupo	alternativoj	prononco
level	muziko	muzika, muzika	music, a music	grupo	alternativoj	prononco
level	neniom	jokios sumos, nieko (kiekis), jokio	no amount, nothing (quantity), none	grupo	alternativoj	prononco
