A.lt content.tsv
Level	Esperanto	lt	en-us	Grupo	Alternativoj	Pronoco
level	ne eta rolo	ne mažas vaidmuo	not a small role	grupo	alternativoj	prononco
level	ludis etan rolon	vaidino nedidelį vaidmenį	played a small role	grupo	alternativoj	prononco
level	ludis ne etan rolon	vaidino nemenką vaidmenį	played no small role	grupo	alternativoj	prononco
level	en la fakto, ke ~	tuo, kad ~	in the fact that ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	dauguma žmonių	the majority of the people	grupo	alternativoj	prononco
level	se ne timis	jei nebijo	if not afraid	grupo	alternativoj	prononco
level	lin timis	bijojo jo	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	jei bijojo	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	jei jo nebijo	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	tikrai gerbiamas	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	bent pagalvojau apie ~	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	prieš ~	before ~	grupo	alternativoj	prononco
level	kontentigi lin	kad jį patenkintų	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	kad jam nepatiktų	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	prieš nepatenkindamas ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	prieš nusprendžiant ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	nuspręsti nepatenkinti ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	nuspręsti jį patenkinti	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	prieš nusprendžiant jam nepatikti	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	tai, kas yra naudinga	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	dažnai naudinga per dieną	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	nemalonus nepatogumas	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	pats	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	sukelia nemalonų nepatogumą	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	prisistato kaip nemalonus nepatogumas	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	medžių pilnoje vietoje	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	tada, kai vienas nuklydo	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	nežmoniškoje dykumoje	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	ir chaose nuvažiuoja nuo kelio	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	aukštas didelis kūnas	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	nepavyko praeiti ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	tarp krūmų	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	be to, liesti natūralius dalykus	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	paprastai šlapias	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	drėgnos gamtos viduryje	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	šlapi gamtos daiktai, kurių viduryje ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	jis vaikščiojo sunkiai	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	tai buvo patirtis	it was an experience	grupo	alternativoj	prononco
level	ne malofte	nėra neįprasta	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	skausmingas ir visada nemalonus	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	tuo daugiau ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	gyvenime pajudėjo į priekį	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	pilies miške	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	kuo toliau, tuo labiau nepatiko ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	nemėgo naktinės prigimties	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	žmogus su aiškiai matomomis akimis	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	akis, kurios gerai mato	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	gerai matyti tamsoje	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	pažvelgė į sunkų eigą	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	iš mūsų pramonininko	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	jis nusišypsojo	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	šalia to žmogaus	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	policininko drabužiais	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	stovėjo kitas žmogus	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	panašiais drabužiais	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	pastaroji buvo moteris	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	Eime	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	– švelniai pasakė vyras	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	į savo bendražygio ausį	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	dabar tinkamas momentas	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	abu žengė link žmogaus	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	jie buvo atsargūs daryti ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	kiek įmanoma ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	kuo mažiau triukšmo (kiel eble)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	kuo mažiau triukšmo (laŭeble)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	jiems beveik visiškai pavyko	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	šioje nemalonioje situacijoje	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	bjauri situacija, kai medžiai mėtė savo šakas	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	mėtė savo šlapias šakas	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	tiesiai į veidus	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	pramonininko	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	daugiakočiai maži padarai	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	paėmė kojas	took his feet	grupo	alternativoj	prononco
level	por promenejo	pasivaikščiojimui	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	gamta jam nukrito koja	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	skaudžiausiai	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	įmetė koją į duobę	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	duobė pilna vandens	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	nemalonaus kvapo vanduo	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	greitai priėjo prie minties	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	vienas turi būti pasiruošęs	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	čia	here	grupo	alternativoj	prononco
level	iu ajn ~	bet kas ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	pasiruošęs bet kokiam nemaloniam susitikimui	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	bet kas (bet koks)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	jis laukė bet ko	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	atmetus žmogaus balsą	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	išgirdus balsą, ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	išgirdo iš karto uždaryti	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	jis atliko gražų šuolį vietoje	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	kuris sujaudino jo širdį	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	pasisakymas į burną	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	su bandymu susigrąžinti ramybę	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	šiek tiek ramybės	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	lempos šviesa	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	kažkas nukreipė jam tiesiai į akis	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	lempa, kurią kažkas nukreipė į akis	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	neleido susitaikyti	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	jam atrodė, kad ~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	Žmogaus pavidalas, laikantis lempą	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	vilkėti policijos drabužius	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	ką tu čia darai?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	skamba autoritetingas balsas	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	prašau pasikalbėti ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	šiek tiek aišku	a little clear	grupo	alternativoj	prononco
level	la alia diris	pasakė kitas	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	dar svarbesniu tonu	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	aš vaikštau	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	vaikštai ūkyje	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	grafienės	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	grafienės ūkis	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	viduri nakties	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	grafienė pakvietė tave?	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	ar ji žino apie ~	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	apie tavo buvimą	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	tavo buvimas čia	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	Turiu tavęs paklausti ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	prašo tave sekti paskui mane	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	ir jis paaiškino ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	paaiškino, kad ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	nuo neteisingo bandymo	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	neteisingas bandymas sugauti grafienę	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	dėl ~	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	dėl teroristų	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	policija atidžiai tikrina	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	tikrina, kas vyksta	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	atsiranda aplinkoje	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	pilies	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	pilies apylinkes	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	pramonininkui	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	atrodė, kad ~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	jo širdis šį kartą nukrito	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	nukrito ant kojų	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	jis žinojo, kad ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	tik sunkiai jis stengsis surasti	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	rasti priimtiną paaiškinimą	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	apie savo buvimą	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	mintis, kad grafienė žino viską	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	ši idėja atėmė iš jo mažai vilties	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	mažai vilties	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	liko mažai vilties	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	po pirmųjų policijos žodžių	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	kuo daugiau ~ tuo daugiau ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	kuo ilgiau tuo geriau	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	kad ir kiek	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	prieš ketvirtį valandos	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	jie grįžo	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	po baisios nelaimės	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	žmonės išvyko	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	ir senieji miestai subyrėjo	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	turėtume tave pamatyti dar kartą	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	tuo dažniau	the more often	grupo	alternativoj	prononco
level	mi pripensas	aš galvoju	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	tuo labiau pykstu	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	ji gyvena ~	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	bet kuriame name	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	ar dar pasimatysim?	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	bet kur ir bet kada	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	kada grįšiu ~ ?	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	antroji knygų pusė	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	ar tau prireiks ~?	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	reikia daugiau nei ketvirčio metų	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	tiems darbams	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	kodėl yra ~?	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	tuo šalčiau	the colder	grupo	alternativoj	prononco
level	ju pli longe	tuo ilgiau	the longer	grupo	alternativoj	prononco
level	ni atendas ~	laukiam ~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	ar esi patenkintas ~?	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	su bet kokiu vyru	with any man	grupo	alternativoj	prononco
