A.en-us content.tsv
Level	Esperanto	en-us	fr	Grupo	Alternativoj	Pronoco
level	ofte utila dumtage	often useful during the day	souvent utile pendant la journée	grupo	alternativoj	prononco
level	malplaĉa ĝeno	an unpleasant nuisance	une nuisance désagréable	grupo	alternativoj	prononco
level	per si	by himself	par lui-même	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	presents an unpleasant nuisance	présente une nuisance désagréable	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	presents itself as an unpleasant nuisance	se présente comme une nuisance désagréable	grupo	alternativoj	prononco
level	en loko arboplena	in a place full of trees	dans un endroit plein d'arbres	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	then, when one went astray	puis, quand on s'égarait	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	in an inhuman wilderness	dans une région sauvage	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	and goes off the road in chaos	et quitte la route dans le chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	a tall large body	un grand corps large	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	failed to pass ~	n'a pas réussi à passer ~	grupo	alternativoj	prononco
level	inter la arbetoj	among the bushes	dans les buissons	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	in addition to touching the natural things	en plus de toucher les choses naturelles	grupo	alternativoj	prononco
level	ĝenerale malsekajn	generally wet	généralement humide	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	in the middle of wet nature	au milieu d'une nature humide	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	wet natural things, in the middle of which ~	des choses naturelles humides, au milieu desquelles ~	grupo	alternativoj	prononco
level	li malfacile paŝis	he walked with difficulty	il marchait avec difficulté	grupo	alternativoj	prononco
level	estis travivaĵo	it was an experience	c'était une expérience	grupo	alternativoj	prononco
level	ne malofte	not uncommon	pas rare	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	painful and always unpleasant	douloureux et toujours désagréable	grupo	alternativoj	prononco
level	ju pli ~	the more ~	plus ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	moved forward in life	avancé dans la vie	grupo	alternativoj	prononco
level	en la kastela arbaro	in the castle forest	dans la forêt du château	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	the further went forward the more disliked ~	plus on avançait, plus on détesté ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	disliked the nocturnal nature	détesté la nature nocturne	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	a man with eyes that can be seen clearly	un homme avec des yeux qui peuvent être vus clairement	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	eyes that could see well	des yeux qui pouvaient bien voir	grupo	alternativoj	prononco
level	bone vidi en la mallumo	to see well in the dark	bien voir dans l'obscurité	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	looked at the difficult going	a regardé la démarche difficile	grupo	alternativoj	prononco
level	de nia industriisto	from our industrialist	de notre industriel	grupo	alternativoj	prononco
level	li ridetis	he smiled	il a souri	grupo	alternativoj	prononco
level	apud tiu viro	next to that man	à côté de cet homme	grupo	alternativoj	prononco
level	en vestaĵo de policano	in policeman's clothing	en tenue de policier	grupo	alternativoj	prononco
level	staris alia persono	another person was standing	une autre personne était debout	grupo	alternativoj	prononco
level	en simila vestaĵo	in similar clothing	dans des vêtements similaires	grupo	alternativoj	prononco
level	ĉi lasta estis virino	the latter was a woman	cette dernière était une femme	grupo	alternativoj	prononco
level	ni iru	let's go	allons-y	grupo	alternativoj	prononco
level	la viro diris mallaŭte	the man said softly	dit doucement l'homme	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	into the ear of his companion	à l'oreille de son compagnon	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	now is the right moment	c'est maintenant le bon moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	both stepped toward the person	tous deux s'avancèrent vers la personne	grupo	alternativoj	prononco
level	ili zorgis fari ~	they were careful to do ~	ils ont pris soin de le faire ~	grupo	alternativoj	prononco
level	kiel eble plej ~	as possible as ~	autant que possible ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	as little noise as possible (kiel eble)	le moins de bruit possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	as little noise as possible (laŭeble)	le moins de bruit possible (laŭble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	they almost fully succeeded	ils ont presque entièrement réussi	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	in this nasty situation	dans cette situation désagréable	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	a nasty situation where trees threw their branches	une situation désagréable où les arbres ont jeté leurs branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	threw their own wet branches	jeté leurs propres branches mouillées	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	straight into the faces	droit dans les visages	grupo	alternativoj	prononco
level	de la industriisto	of the industrialist	de l'industriel	grupo	alternativoj	prononco
level	multpiedaj bestetoj	multi-footed small creatures	petites animaux à plusieurs pattes	grupo	alternativoj	prononco
level	prenis liajn piedojn	took his feet	a pris ses pieds	grupo	alternativoj	prononco
level	por promenejo	for a walk road	pour une promenade	grupo	alternativoj	prononco
level	naturo faligis lian piedon	nature made his foot fallen	la nature lui a fait tomber le pied	grupo	alternativoj	prononco
level	plej dolorige	most painfully	le plus douloureusement	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	dropped his foot into a pit	a fait tomber son pied dans une fosse	grupo	alternativoj	prononco
level	kavo plena de akvo	a pit full of water	une fosse pleine d'eau	grupo	alternativoj	prononco
level	akvo aĉ-odora	foul-smelling water	eau nauséabonde	grupo	alternativoj	prononco
level	rapide alvenis al la penso	quickly arrived at the thought	c'était vite arrivé à la pensée	grupo	alternativoj	prononco
level	oni devas esti preta	one must be ready	il faut être prêt	grupo	alternativoj	prononco
level	ĉi tie	here	ici	grupo	alternativoj	prononco
level	iu ajn ~	anyone ~	n'importe qui ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	ready for any unpleasant encounter	prêt à toute rencontre désagréable	grupo	alternativoj	prononco
level	ion ajn	anything (whatever)	n'importe quoi	grupo	alternativoj	prononco
level	li atendis ion ajn	he was waiting for anything	il attendait n'importe quoi	grupo	alternativoj	prononco
level	krom homa voĉo	aside human voice	à part la voix humaine	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	when a voice heard, ~	quand une voix s'est fait entendre, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	heard immediately close	a été entendu à proximité	grupo	alternativoj	prononco
level	li faris belan surlokan salton	he made a nice on-site jump	il a fait un joli saut sur place	grupo	alternativoj	prononco
level	kiu movis lian koron	who moved his heart	qui a bougé son cœur	grupo	alternativoj	prononco
level	supren ĝis la buŝo	upword to the mouth	à haut jusqu'à la bouche	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	with the attempt to recapture calm	avec la tentative de retrouver le calme	grupo	alternativoj	prononco
level	iom da trankvilo	a little tranquility	un peu de tranquillité	grupo	alternativoj	prononco
level	la lumo de lampeto	the light of a lamp	la lumière d'une lampe	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	someone directed directly to his eyes	on a dirigé directement vers ses yeux	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	the lamp which someone directed to eyes	la lampe qu'on a dirigée vers les yeux	grupo	alternativoj	prononco
level	malhelpis repaciĝon	prevented reconciliation	a empêché la réconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	it seemed to him that ~	il lui semblait que ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	the human form that held the lamp	la forme humaine qui tenait la lampe	grupo	alternativoj	prononco
level	surhavas vestojn policajn	wear clothes police	porte des vêtements de police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	what are you doing here?	que faites-vous ici?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	sounds the authoritative voice	sonne la voix autoritaire	grupo	alternativoj	prononco
level	bonvolu paroli ~	please talk ~	s'il te plaît, parle ~	grupo	alternativoj	prononco
level	iom klare	a little clear	un peu clair	grupo	alternativoj	prononco
level	la alia diris	the other said	l'autre a dit	grupo	alternativoj	prononco
level	eĉ pli grav-tone	in even more important-tone	même dans un ton plus grave	grupo	alternativoj	prononco
level	mi promenas	I'm walking	je me promène, je marche	grupo	alternativoj	prononco
level	vi promenas en la bieno	you walk on the farm	tu te promènes à la ferme	grupo	alternativoj	prononco
level	de la grafino	of the countess	de la comtesse	grupo	alternativoj	prononco
level	la bieno de la grafino	the countess's farm	la ferme de la comtesse	grupo	alternativoj	prononco
level	meze de la nokto	in the middle of the night	au milieu de la nuit	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	did the countess invite you?	la comtesse vous a-t-elle invitée ?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	does she know about ~	est-ce qu'elle est au courant de ~	grupo	alternativoj	prononco
level	pri via ĉeesto	about your presence	à propos de ta présence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	your presence here	ta présence ici	grupo	alternativoj	prononco
level	mi devas peti vin ~	I have to ask you ~	Je dois te demander ~	grupo	alternativoj	prononco
level	petas vin sekvi min	asks you to follow me	te demande de me suivre	grupo	alternativoj	prononco
level	kaj li klarigis ~	and he explained ~	et il a expliqué ~	grupo	alternativoj	prononco
level	klarigis, ke ~	explained that ~	expliqué que ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	since the wrong attempt	depuis la mauvaise tentative	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	the wrong attempt to catch the countess	la mauvaise tentative pour attraper la comtesse	grupo	alternativoj	prononco
level	fare de ~	due to ~	à cause de ~, par ~	grupo	alternativoj	prononco
level	fare de teroristoj	due to terrorists	à cause des terroristes	grupo	alternativoj	prononco
level	la polico kontrolas atente	the police checks carefully	la police vérifie soigneusement	grupo	alternativoj	prononco
level	kontrolas, kio okazas	checks what is happening	vérifie ce qui se passe	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	occurs in the surrounding	se passe dans les environs	grupo	alternativoj	prononco
level	de la kastelo	of the castle	du château	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	the surrounding of the castle	les abords du château	grupo	alternativoj	prononco
level	al la industriisto	to the industrialist	à l'industriel	grupo	alternativoj	prononco
level	ŝajnis, ke ~	it seemed that ~	il semblait que ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	his heart fell this time	son cœur est tombé cette fois	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	fell to his feet	est tombé sur ses pieds	grupo	alternativoj	prononco
level	li sciis, ke ~	he knew that ~	il savait que ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	just hard he'll try to find	ce n'est qu'avec difficulté qu'il essaiera ~	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	to find an acceptable explanation	trouver une explication acceptable	grupo	alternativoj	prononco
level	pri sia ĉeesto	about one's own presence	sur sa propre présence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	the idea that the countess knows everything	l'idée que la comtesse sait tout	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	the idea deprived him of little hope	l'idée lui a fait perdre un peu d'espoir	grupo	alternativoj	prononco
level	malmulto da espero	little hope	peu d'espoir	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	little hope that remained	peu d'espoir qui restait	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	after the first words of the police	après les premiers mots du  policier	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	the more ~ the more ~	plus ~ plus ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	the longer the better	plus c'est long, mieux c'est	grupo	alternativoj	prononco
level	kiom ajn	no matter how much	peu importe combien	grupo	alternativoj	prononco
level	antaŭ kvarona horo	a quarter of an hour ago	il y a un quart d'heure	grupo	alternativoj	prononco
level	ili revenis	they came back	ils sont revenus	grupo	alternativoj	prononco
level	post la terura malfeliĉo	after the terrible misfortune	après le terrible malheur	grupo	alternativoj	prononco
level	la homoj foriris	the people left	les gens sont partis	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	and the old cities fell apart	et les vieilles villes se sont effondrées	grupo	alternativoj	prononco
level	ni devus revidi vin	we should see you again	nous devrions te revoir	grupo	alternativoj	prononco
level	ju pli ofte	the more often	plus souvent	grupo	alternativoj	prononco
level	mi pripensas	I'm thinking	je pense	grupo	alternativoj	prononco
level	des pli mi koleras	the more angry I am	plus je suis en colère	grupo	alternativoj	prononco
level	ŝi loĝas en ~	she lives in ~	elle vit dans ~	grupo	alternativoj	prononco
level	en iu ajn domo	in any house	dans n'importe quelle maison	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	will we see each other again?	allons-nous nous revoir ?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	wherever and whenever	n'importe où et n'importe quand	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	when will I get back ~ ?	quand aurais-je de retour  ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	the other half of the books	l'autre moitié des livres	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	will you need ~ ?	aurez-vous besoin de ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	needs more than a quarter of a year	a besoin de plus d'un quart d'année	grupo	alternativoj	prononco
level	por tiuj laboroj	for those jobs	pour ces travaux	grupo	alternativoj	prononco
level	kial estas ~ ?	why is ~ ?	pourquoi  est-ce ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	the colder	plus il fait froid	grupo	alternativoj	prononco
level	ju pli longe	the longer	plus longtemps	grupo	alternativoj	prononco
level	ni atendas ~	we are waiting ~	nous attendons ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	are you satisfied with ~ ?	êtes-vous satisfait de ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	with any man	avec n'importe quel homme	grupo	alternativoj	prononco
