A.mn content.tsv
Level	Esperanto	mn	en-us	Grupo	Alternativoj	Pronoco
level	tial ili timas	Тиймээс тэд айж байна	therefore they are afraid	grupo	alternativoj	prononco
level	sendi lin en malliberejon	түүнийг шоронд явуулах	to send him to prison	grupo	alternativoj	prononco
level	diris la maristo	гэж далайчин хэлэв	said the sailor	grupo	alternativoj	prononco
level	kaj dum li parolis	мөн түүний ярьж байхдаа	and as he spoke	grupo	alternativoj	prononco
level	li montris la domegon	гэж тэр харш руу заалаа	he pointed to the mansion	grupo	alternativoj	prononco
level	la domego de Doĝoj	Doges-ийн харш	the mansion of Doges	grupo	alternativoj	prononco
level	multaj gravuloj bezonas lian helpon	олон чухал хүмүүст түүний тусламж хэрэгтэй байна	many important people need his help	grupo	alternativoj	prononco
level	kiom ili pagas?	тэд хэр их мөнгө төлдөг вэ?	how much they pay?	grupo	alternativoj	prononco
level	pagas al li	түүнд төлдөг	pays him	grupo	alternativoj	prononco
level	pagas por unu mortigo	нэг аллага төлдөг	pays for one kill	grupo	alternativoj	prononco
level	certe ne malpli ol ~	мэдээж ~аас багагүй	certainly not less than ~	grupo	alternativoj	prononco
level	ol cent moneroj	зуу гаруй зоос	than a hundred coins	grupo	alternativoj	prononco
level	ne forgesu, ke ~	Үүнийг битгий мартаарай ~	don't forget that ~	grupo	alternativoj	prononco
level	ke li laboras por tiuj	Тэр тэдний төлөө ажилладаг	that he works for them	grupo	alternativoj	prononco
level	por tiuj, kiuj havas sufiĉe da mono	хангалттай мөнгөтэй хүмүүст	for those who have enough money	grupo	alternativoj	prononco
level	por pagi al li	түүнд төлөх	to pay him	grupo	alternativoj	prononco
level	en Venecio estas ~	Венецид ~ байдаг	in Venice there is ~	grupo	alternativoj	prononco
level	tiuj aferoj	тэдгээр зүйлс	those things	grupo	alternativoj	prononco
level	forgesi tiujn aferojn	эдгээр зүйлсийг мартахын тулд	to forget those things	grupo	alternativoj	prononco
level	aferoj, kiujn estas pli bone forgesi	мартсан нь дээр юм	things that are better forgotten	grupo	alternativoj	prononco
level	se vi volas trankvile manĝi	Хэрэв та тайван хооллохыг хүсч байвал	if you want to eat in peace	grupo	alternativoj	prononco
level	trankvile manĝi vian panon	Талхаа тайван идээрэй	to eat your bread in peace	grupo	alternativoj	prononco
level	estis iom da silento	хэсэг чимээгүй болов	there was some silence	grupo	alternativoj	prononco
level	kaj poste	ба дараа нь	and later	grupo	alternativoj	prononco
level	la gondolisto denove ekparolis	гэж гондолчин дахин ярив	the gondolier spoke again	grupo	alternativoj	prononco
level	vi venis ĝustatempe	Та яг цагтаа ирсэн	you came just in time	grupo	alternativoj	prononco
level	por vidi ŝipkuron	завины уралдаан үзэх	to see a boat race	grupo	alternativoj	prononco
level	iu diris malforte	гэж хэн нэгэн сулхан хэлэв	someone said weakly	grupo	alternativoj	prononco
level	proksime de la gondolisto	гондолийн ойролцоо	near the gondolier	grupo	alternativoj	prononco
level	la estro de la urbo	хотын дарга	the mayor of the city	grupo	alternativoj	prononco
level	senvorte montris al la gondolo	гэж үг дуугүй гондол руу заалаа	wordlessly pointed to the gondola	grupo	alternativoj	prononco
level	diris la gondolisto	гэж гондолчин хэлэв	said the gondolier	grupo	alternativoj	prononco
level	kaj prenis la manon de sia amiko	гээд найзынхаа гараас атгав	and took his friend's hand	grupo	alternativoj	prononco
level	ĵetas la paperon	цаас шиддэг	throws the paper	grupo	alternativoj	prononco
level	en la paperujon	цаасны саванд хийнэ	into the paper bin	grupo	alternativoj	prononco
level	la knabinoj ĵetis la paperojn	охид цаас шидэв	the girls threw the papers	grupo	alternativoj	prononco
level	kie estas mia skribilo?	миний үзэг хаана байна	where is my pen	grupo	alternativoj	prononco
level	mi volas respondi al li	Би түүнд хариулахыг хүсч байна	I want to answer him	grupo	alternativoj	prononco
level	la suno malaperis	нар алга болов	the sun disappeared	grupo	alternativoj	prononco
level	kaj nun estas preskaŭ malhele	тэгээд одоо бараг харанхуй байна	and now it is almost dark	grupo	alternativoj	prononco
level	bonvolu manĝi	идээрэй	please eat	grupo	alternativoj	prononco
level	bonvolu manĝi la panon	талх идээрэй	please eat the bread	grupo	alternativoj	prononco
level	per manĝiloj	хутганы хамт	with cutlery	grupo	alternativoj	prononco
level	pardonu min	Уучлаарай	excuse me	grupo	alternativoj	prononco
level	rajtas resti	үлдэхийг зөвшөөрдөг	is allowed to stay	grupo	alternativoj	prononco
level	mi ne rajtas resti	Надад үлдэх эрх байхгүй	I have no right to stay	grupo	alternativoj	prononco
level	ĉu vi povas kunporti ~ ?	чи ~ авчирч чадах уу?	can you bring ~ ?	grupo	alternativoj	prononco
level	de mia fratino	миний эгчээс	from my sister	grupo	alternativoj	prononco
level	kiam vi aĉetis ~ ?	чи хэзээ худалдаж авсан бэ?	when did you buy ~ ?	grupo	alternativoj	prononco
level	aĉetis tiun muzikilon	тэр хөгжмийн зэмсгийг худалдаж авсан	bought that musical instrument	grupo	alternativoj	prononco
level	kiu laste uzis ?	хамгийн сүүлд хэн ашигласан бэ?	who used last?	grupo	alternativoj	prononco
level	uzis mian ŝlosilon	миний түлхүүрийг ашигласан	used my key	grupo	alternativoj	prononco
level	ĉu vi veturis?	жолоо барьсан уу?	did you drive?	grupo	alternativoj	prononco
level	en Venecio	Венецид	in Venice	grupo	alternativoj	prononco
level	ankaŭ per gondolo	мөн гондолоор	also by gondola	grupo	alternativoj	prononco
level	ĉu vi povos ekdormi?	чи унтаж чадах болов уу?	will you be able to fall asleep?	grupo	alternativoj	prononco
level	tiam, kiam silentiĝis	дараа нь чимээгүй байх үед	then, when there was silence	grupo	alternativoj	prononco
level	la sinjoro estis alta	эрхэм өндөр байсан	the gentleman was tall	grupo	alternativoj	prononco
level	alta, dika	өндөр, тарган	tall, fat	grupo	alternativoj	prononco
level	dika, peza	зузаан, хүнд	thick, heavy	grupo	alternativoj	prononco
level	peza kaj larĝa	хүнд, том	heavy and large	grupo	alternativoj	prononco
level	estis alta, dika, peza, kaj larĝa	өндөр, зузаан, хүнд, том байсан	was tall, thick, heavy, and large	grupo	alternativoj	prononco
level	donis forton	хүч өгсөн	gave strength	grupo	alternativoj	prononco
level	havinda forto	байх ёстой хүч	a force worth having	grupo	alternativoj	prononco
level	havinda korpoforto	үнэ цэнэтэй биеийн хүч чадал	physical strength worth having	grupo	alternativoj	prononco
level	tio donis	өгсөн	that gave	grupo	alternativoj	prononco
level	donis al li	Түүнд өгсөн	gave him	grupo	alternativoj	prononco
level	tio donis forton	энэ нь хүч чадал өгсөн	that gave strength	grupo	alternativoj	prononco
level	donis havindan korpoforton	үнэ цэнэтэй биеийн хүчийг өгсөн	gave body strength worth having	grupo	alternativoj	prononco
level	lia aspekto	түүний гадаад төрх	his appearance	grupo	alternativoj	prononco
level	grandula aspekto	өндөр хүний дүр төрх	appearance of a tall person	grupo	alternativoj	prononco
level	eta rolo	жижиг үүрэг	a small role	grupo	alternativoj	prononco
level	ludis rolon	үүрэг гүйцэтгэсэн	played a role	grupo	alternativoj	prononco
level	ne eta rolo	бага үүрэг биш	not a small role	grupo	alternativoj	prononco
level	ludis etan rolon	жижиг үүрэг гүйцэтгэсэн	played a small role	grupo	alternativoj	prononco
level	ludis ne etan rolon	бага үүрэг гүйцэтгэсэнгүй	played no small role	grupo	alternativoj	prononco
level	en la fakto, ke ~	үнэн хэрэгтээ ~	in the fact that ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	ард түмний дийлэнх нь	the majority of the people	grupo	alternativoj	prononco
level	se ne timis	айхгүй бол	if not afraid	grupo	alternativoj	prononco
level	lin timis	түүнээс айсан	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	хэрэв тэр айж байсан бол	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	түүнээс айхгүй бол	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	мэдээж хүндэлдэг	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	ядаж ~ тухай бодсон	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	өмнө ~	before ~	grupo	alternativoj	prononco
level	kontentigi lin	түүнийг хангахын тулд	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	түүний дургүйг хүргэх	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	сэтгэл хангалуун бус байхын өмнө ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	шийдвэр гаргахаас өмнө ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	дургүйцэхээр шийдэх ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	түүнийг хангахаар шийдэх	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	түүний дургүйг хүргэхээс өмнө	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	Энэ нь ашигтай	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	ихэвчлэн өдрийн цагаар ашигтай байдаг	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	таагүй таагүй байдал	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	өөрөө	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	таагүй таагүй байдлыг харуулдаг	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	тааламжгүй таагүй байдал гэж өөрийгөө харуулдаг	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	модоор дүүрэн газар	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	дараа нь, хэн нэг нь төөрөх үед	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	хүнлэг бус аглаг буйдад	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	замаас гарч эмх замбараагүй явна	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	өндөр том биетэй	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	давж чадсангүй ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	бутнуудын дунд	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	байгалийн зүйлд хүрэхээс гадна	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	ерөнхийдөө нойтон	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	нойтон байгалийн дунд	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	нойтон байгалийн зүйл, дунд нь ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	тэр хэцүүхэн алхав	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	энэ бол туршлага байсан	it was an experience	grupo	alternativoj	prononco
level	ne malofte	ховор биш	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	өвдөлттэй, үргэлж тааламжгүй байдаг	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	илүү ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	амьдралдаа урагшиллаа	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	цайзын ойд	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	урагшлах тусам дургүй болох ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	шөнийн шинж чанарт дургүй байв	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	тод харагдах нүдтэй хүн	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	сайн харж чаддаг нүд	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	харанхуйд сайн харах	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	Хэцүү замыг харлаа	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	манай үйлдвэрчнээс	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	гэж тэр инээмсэглэв	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	тэр хүний хажууд	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	цагдаагийн хувцастай	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	өөр хүн зогсож байв	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	ижил төстэй хувцастай	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	сүүлчийнх нь эмэгтэй байсан	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	явцгаая	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	гэж тэр хүн аяархан хэлэв	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	хамтрагчийнхаа чихэнд	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	одоо зөв мөч	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	хоёулаа тэр хүний зүг алхлаа	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	тэд хийхдээ болгоомжтой байсан ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	аль болох ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	аль болох бага дуу чимээ (kiel eble)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	аль болох бага дуу чимээ (laŭeble)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	тэд бараг бүрэн амжилтанд хүрсэн	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	энэ таагүй нөхцөл байдалд	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	мод мөчрөө шидсэн таагүй нөхцөл байдал	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	өөрсдийн нойтон мөчрүүдийг шидсэн	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	шууд нүүр рүү	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	үйлдвэрчний	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	олон хөлт жижиг амьтад	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	хөлийг нь авав	took his feet	grupo	alternativoj	prononco
level	por promenejo	явган замын хувьд	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	байгаль түүний хөлийг унагав	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	хамгийн их өвддөг	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	хөлөө нүхэнд унагав	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	усаар дүүрэн нүх	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	муухай үнэртэй ус	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	тэр бодолдоо хурдан оров	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	хүн бэлэн байх ёстой	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	энд	here	grupo	alternativoj	prononco
level	iu ajn ~	хэн ч ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	ямар ч таагүй учралд бэлэн	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	юу ч (юу ч байсан)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	тэр юу ч хүлээж байсан	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	хүний дуу хоолойноос гадна	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	дуу хоолой сонсогдоход, ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	тэр даруй ойрд сонсогдов	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	тэр газар дээр нь сайхан үсрэлт хийсэн	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	хэн түүний зүрх сэтгэлийг хөдөлгөв	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	аманд хүргэх	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	тайван байдлыг сэргээх оролдлоготой хамт	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	бага зэрэг тайван байдал	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	чийдэнгийн гэрэл	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	хэн нэгэн түүний нүд рүү шууд чиглүүлэв	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	хэн нэгний нүд рүү чиглүүлсэн чийдэн	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	эвлэрэхээс сэргийлсэн	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	түүнд ~ гэж санагдав	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	дэнлүүг барьж байсан хүний дүр төрх	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	цагдаа хувцас өмс	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	чи энд юу хийж байгаа юм?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	эрх мэдэлтэй дуу хоолой сонсогдоно	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	ярина уу ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	бага зэрэг ойлгомжтой	a little clear	grupo	alternativoj	prononco
level	la alia diris	гэж нөгөө нь хэлэв	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	бүр илүү чухал өнгө аясаар	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	Би алхаж байна	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	чи ферм дээр алхаж байна	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	гүнжийн тухай	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	гүнгийн ферм	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	шөнө дунд	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	Гүнж таныг урьсан уу?	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	тэр ~-ийн талаар мэдэх үү	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	Таны оршихуйн тухай	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	Таны энд байгаа байдал	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	Би чамаас асуух ёстой ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	намайг дагахыг гуйж байна	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	гэж тэр ~ гэж тайлбарлав	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	гэж тайлбарлав ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	буруу оролдлого хийснээс хойш	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	гүнжийг барих буруу оролдлого	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	~ улмаас	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	террористуудын улмаас	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	цагдаа нар сайтар шалгадаг	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	юу болж байгааг шалгадаг	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	хүрээлэн буй орчинд тохиолддог	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	цайзын	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	цайзын эргэн тойрон	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	үйлдвэрчин рүү	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	~ гэж санагдав	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	түүний зүрх энэ удаад унав	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	хөл дээрээ унав	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	тэр үүнийг мэдэж байсан ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	Тэр олохыг хичээх болно	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	хүлээн зөвшөөрөгдөхүйц тайлбарыг олох	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	өөрийн оршихуйн тухай	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	Гүнж бүх зүйлийг мэддэг гэсэн санаа	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	Энэ санаа нь түүнийг бага зэрэг найдваргүй болгосон	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	бага зэрэг найдвар	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	бага зэрэг найдвар үлдсэн	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	цагдаагийн эхний үгийн дараа	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	илүү ~ илүү их ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	урт байх тусмаа сайн	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	хичнээн ч хамаагүй	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	дөрөвний нэг цагийн өмнө	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	тэд буцаж ирэв	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	аймшигт золгүй явдлын дараа	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	хүмүүс явлаа	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	мөн хуучин хотууд нуран унав	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	бид тантай дахин уулзах ёстой	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	илүү олон удаа	the more often	grupo	alternativoj	prononco
level	mi pripensas	Би бодож байна	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	миний уурлах тусам	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	тэр ~-д амьдардаг	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	аль ч байшинд	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	бид дахин уулзах уу?	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	хаана ч, хэзээ ч	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	би хэзээ буцаж ирэх вэ ~?	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	номын нөгөө тал нь	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	чамд ~ хэрэгтэй юу?	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	жилийн дөрөвний нэгээс илүү хугацаа шаардагдана	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	эдгээр ажлын хувьд	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	яагаад ~ гэж?	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	илүү хүйтэн	the colder	grupo	alternativoj	prononco
level	ju pli longe	илүү урт	the longer	grupo	alternativoj	prononco
level	ni atendas ~	Бид хүлээж байна ~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	~-д сэтгэл хангалуун байна уу?	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	ямар ч эрэгтэй хүнтэй	with any man	grupo	alternativoj	prononco
