B.pt content.tsv
Level	Esperanto	pt	en-us	Grupo	Alternativoj	Pronoco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	uma bolsa de conferência com livro de conferência e outros materiais informativos	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	sala do reitor, exposição	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	abrindo e fechando	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	Local de exame KER (Quadro Europeu Comum de Referência)	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	comissão do Congresso	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	comitê de associação	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	banquete de convenção	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Noite de nos conhecermos	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	grande abertura	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Salão Zamenhof	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Universidade do Congresso Internacional)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	Exame KER em quatro níveis (Quadro Europeu Comum de Referência)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	noite internacional de arte	international art evening	grupo	alternativoj	prononco
level	solena fermo	encerramento solene	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	serviço de livros com livros em esperanto	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Academia Internacional de Ciências)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Associação Anarquista Mundial)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	palestras chatas	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	oficiais de serviço para vários departamentos	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	oficiais buty cooperam como uma equipe	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	um agente de viagens	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	Uma passagem aérea	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	cancelou o hotel e a passagem de avião	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	correio de convenção	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	primeiro boletim informativo, segundo boletim informativo	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	tema do congresso	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	cursos de conversação	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	programas temporários	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	condições gerais de encomenda	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	passeios pré-congresso	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	uma turnê pós-congresso	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	passeios de dia inteiro	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	passeios de meio dia	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	uma tabela de passeios durante o congresso	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	eventos em todo o Reino Unido (Congresso Universal)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	contatos com meios de comunicação de massa	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	vice-presidente presidiu o programa	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	com as autoridades do país	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	secretário, tesoureiro	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	eventos artísticos	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Congresso Infantil	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	sites sociais	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	diretor do tema do congresso	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	reitor da IKU (Universidade do Congresso Internacional)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	seguro saúde e seguro viagem	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	documentos e vistos	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	um documento de identificação válido	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	um passaporte válido	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	regras de emissão de vistos	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	obtenção de visto	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (sede central) da UEA (Associação Universal de Esperanto)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	para baixar a carta oficial de confirmação (carta convite)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	usando o formulário de pedido	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	à autoridade emissora do visto	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	a duração oficial do congresso	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	reserva de alojamento através da UEA (Associação Universal de Esperanto)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	para informar sobre possíveis alterações	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	para obter um seguro de viagem	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	exceto pelo cancelamento da viagem	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	seguro cobre tratamento de saúde	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	em caso de acidentes	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	para depositar as malas	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	aeroporto Internacional	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	ir de ônibus ou táxi ou carro	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	o passeio leva cerca de 40 minutos	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	usar o metrô até o ponto de ônibus	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	também pousou em outro aeroporto	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	para assuntos relacionados ao congresso	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	moeda oficial é o euro	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	loja aceita cartões de crédito	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	à taxa de câmbio normal	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	reconhecida como língua oficial	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	a água da torneira é potável	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	comprar água mineral com gás	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	dica apreciada, mas não obrigatória	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	transporte urbano	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	pode ser adquirido na bilheteria automática do ponto de ônibus	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	estande de informações no local da convenção	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	programa da segunda-feira do Iluminismo	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	feira de movimento	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Serviço Ecumênico	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Baile do Congresso	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Conselho de Administração responde	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	reunião de especialistas	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	leilão de convenção	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	comitê da UEA (Associação Universal de Esperanto)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	participante registrado do congresso	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	formulário de inscrição com número do congresso	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	para entregar todos os serviços como no segundo boletim informativo	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	compartilhamento aleatório de quarto com estranhos	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	disponível apenas para consentimento prévio	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	salvo indicação em outro lugar	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	os passeios serão acompanhados por um guia	tours will be accompanied by a guide	grupo	alternativoj	prononco
