B.ar content.tsv
Level	Esperanto	ar	en-us	Grupo	Alternativoj	Pronoco
level	amiko kiu nomiĝas Kabe	صديق يدعى كابي	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	لقد اشتعلت ذلك ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	لقد فهمت أنكما تعرفان بعضكما البعض بالفعل	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	أنتما تعرفان بعضكما البعض بالفعل	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	نعم ولكن. ولكن ماذا؟	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	كان لدي انطباع بأن ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	كلانا كان لديه الانطباع	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	لقد غازلت معنا و	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	الانطباع بأنك كنت تغازلنا	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	صح تماما!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	لهذا السبب أردت التحدث	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	اردت التحدث اليك	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	للتحدث معكما الآن	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	استمع لي من فضلك	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	أنا في كثير من الأحيان أحب ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	يحب عدة أشخاص في وقت واحد	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	أنا أحب عدة أشخاص	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	لا يهم إذا كان ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	سواء كان رجلاً أو امرأة	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	وخلال حدث IJK ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	حدث أنني وقعت في الحب	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	لقد وقعت في الحب معكما!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	ونحن على حد سواء لكم	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	على ما يبدو لنا لك	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	انتظر لحظة، أنا متعب	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	متعب جدا لدرجة أنني لا أستطيع ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	لا أستطيع أن أفكر	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	هل فهمت بشكل صحيح أن ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	نعم! إلق نظرة	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	بوجه بهيج	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	رسم قلبا كبيرا	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	رسم قلبا كبيرا في الرمال	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	في الرمل وكتب فيه	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	كتب فيه &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	بعد تفكير ثانٍ قال	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	بعد التفكير قال &quot;هذا هو IJK الخاص بنا&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	وانفجروا بالضحك!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	انفجروا جميعا بالضحك!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	بعد تفكير للحظة وضحكوا	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	قال كابي &quot;هذا هو IJK الخاص بنا&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	هل أرسلت استمارة الطلب؟	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	قدم استمارة التسجيل إلى جمعية محلية	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	أمرت كمجموعة من خلال الجمعية	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	قدمت عبر البريد الإلكتروني	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	تلقى تأكيدا للتسجيل	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	لا يمكن العثور على مكان لتقديم استمارة التسجيل	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	هل هناك نموذج طلب عبر الإنترنت؟	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	هل قدمت طلبًا ورقيًا؟	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	هل يجب على شخص ما أن يدفع باليورو؟	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	هل من الممكن الدفع على الفور؟	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	دفعت ولكن لم تتلق إيصالا	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	يمكن أن تدفع كمجموعة من خلال المجتمع المحلي	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	هل هناك استرداد إذا لم يكن موجودا؟	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	لم تأمر برنامج خاص	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	كيف يمكن لشخص أن يطلب بالإضافة إلى ذلك؟	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	كيف يمكن لشخص ما دفع ثمن طلب إضافي؟	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	هل يمكننا رؤية قائمة المسجلين؟	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	اسمي ليس في قائمة المسجلين	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	هل يمكنك التحقق من القائمة؟	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	بعد الموعد النهائي للطلب	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	هل يمكن لأي شخص الانضمام علاوة على ذلك؟	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	لحجز فندق معًا	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	شخص ما يحجز فندق، هل تريد أن تأتي معه؟	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	إذا كانت هناك غرفة مجانية، أريد حجزها	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	هل من الممكن حجز فندق في الموقع؟	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	هل يجب أن نشتري تذكرة الطائرة معًا؟	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	التذكرة من أي تاريخ	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	هل نرافقك إلى المطار؟	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	هل يوجد دليل في المطار؟	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	هل يجب على شخص ما أن يذهب إلى مكان المؤتمر بنفسه؟	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	شباك التذاكر لمكان المؤتمر	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	لقد دفعت ولكن لا يمكن العثور على بطاقة الاسم الخاصة بي	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	يريد التسجيل على الفور	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	تدفع في المجموعة، ولكن لماذا لم يتم وضع علامة عليه؟	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	حقيبة مؤتمر تحتوي على كتاب المؤتمر ومواد إعلامية أخرى	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	قاعة رئيس الجامعة، المعرض	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	افتتاح واختتام	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	مكان امتحان KER (الإطار الأوروبي المرجعي المشترك).	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	لجنة الكونجرس	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	لجنة الرابطة	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	مأدبة المؤتمر	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	مساء التعرف على بعضنا البعض	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	الافتتاح الكبير	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	قاعة زامنهوف	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (جامعة المؤتمر الدولي)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	اختبار KER على أربعة مستويات (الإطار الأوروبي المرجعي المشترك)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	أمسية فنية عالمية	international art evening	grupo	alternativoj	prononco
level	solena fermo	إغلاق رسمي	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	خدمة الكتاب مع كتب الاسبرانتو	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (الأكاديمية الدولية للعلوم)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (الرابطة الأناركية العالمية)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	محاضرات مملة	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	ضباط المناوبة لمختلف الإدارات	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	يتعاون ضباط الزبد كفريق واحد	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	وكيل سفريات	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	تذكرة طيران	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	إلغاء الفندق وتذكرة الطائرة	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	ساعي الاتفاقية	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	النشرة الأولى، والنشرة الإخبارية الثانية	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	موضوع المؤتمر	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	دورات التحدث	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	برامج مؤقتة	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	الشروط العامة للطلب	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	جولات ما قبل المؤتمر	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	جولة ما بعد المؤتمر	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	جولات ليوم كامل	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	جولات نصف يوم	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	جدول الجولات خلال المؤتمر	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	الأحداث في جميع أنحاء المملكة المتحدة (المؤتمر العالمي)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	اتصالات مع وسائل الإعلام	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	ترأس نائب الرئيس البرنامج	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	مع السلطات القطرية	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	سكرتير، أمين صندوق	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	أحداث الفنون	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	مؤتمر الاطفال	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	المواقع الاجتماعية	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	مدير موضوع المؤتمر	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	عميد IKU (جامعة المؤتمر الدولي)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	التأمين الصحي وتأمين السفر	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	الوثائق والتأشيرات	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	معرف صالح	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	جواز سفر ساري المفعول	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	قواعد إصدار التأشيرة	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	الحصول على تأشيرة	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (المكتب المركزي) لـ UEA (جمعية الاسبرانتو العالمية)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	لتحميل خطاب التأكيد الرسمي (خطاب الدعوة)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	باستخدام نموذج الطلب	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	إلى سلطة إصدار التأشيرة	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	المدة الرسمية للمؤتمر	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	حجز الإقامة من خلال UEA (جمعية الإسبرانتو العالمية)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	للإبلاغ عن التغييرات المحتملة	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	للحصول على تأمين السفر	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	باستثناء إلغاء الرحلة	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	يغطي التأمين العلاج الصحي	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	في حالة وقوع الحوادث	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	لإيداع الحقائب	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	مطار دولي	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	للذهاب بالحافلة أو التاكسي أو السيارة	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	تستغرق الرحلة حوالي 40 دقيقة	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	لاستخدام مترو الأنفاق إلى محطة الحافلات	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	هبطت أيضا في مطار آخر	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	للمسائل المتعلقة بالكونغرس	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	العملة الرسمية هي اليورو	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	يقبل المتجر بطاقات الائتمان	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	بسعر الصرف العادي	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	معترف بها كلغة رسمية	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	مياه الصنبور صالحة للشرب	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	شراء المياه المعدنية بالغاز	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	نصيحة موضع تقدير ولكن ليس مطلوبا	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	نقل المدينة	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	يمكن شراؤها من صندوق التذاكر التلقائي بمحطة الحافلات	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	كشك المعلومات في مكان المؤتمر	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	برنامج التنوير يوم الاثنين	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	معرض الحركة	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	الخدمة المسكونية	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	كرة الكونجرس	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	مجلس الإدارة يستجيب	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	اجتماع متخصص	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	مزاد الاتفاقية	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	لجنة UEA (الرابطة العالمية للاسبرانتو)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	مشارك مسجل في المؤتمر	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	استمارة التسجيل مع رقم المؤتمر	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	لتقديم كافة الخدمات كما في النشرة الثانية	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	مشاركة عشوائية للغرفة مع الغرباء	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	متاح فقط للموافقين المسبقين	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	ما لم تتم الإشارة إليه في مكان آخر	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	ستكون الجولات مصحوبة بدليل	tours will be accompanied by a guide	grupo	alternativoj	prononco
